project_id,deployment_id,placename,longitude,latitude,start_date,end_date,survey_days,bait_type,bait_description,feature_type,feature_type_methodology,camera_id,camera_name,quiet_period,camera_functioning,sensor_height,height_other,sensor_orientation,orientation_other,plot_treatment,plot_treatment_description,detection_distance,subproject_name,habitat_type,landuse_type,subproject_design,event_name,event_description,event_type,recorded_by
Snapshot USA 2022,CO_Desert_Mesa_Jo1,CO_desert_Mesa_Jo,-108.6235,39.0434,9/6/2022,10/19/2022,43,None, ,None, ,2045044,0,1,Camera Functioning,Knee height, ,Parallel, , , , ,Mesa,Desert,Suburban, , , , , 
Snapshot USA 2022,MT_Forest_Hebblewhite_22_27_H2_01,MT_Forest_Hebblewhite_22_27_H2,-113.4888,46.9332,9/6/2022,10/19/2022,43,None, ,Road dirt, ,2055154,MT_Forest_Hebblewhite_22_27_H2,1,Camera Functioning,Knee height, ,Parallel, , , , ,Hebblewhite,Forest,Wild, , , , , 
Snapshot USA 2022,MT_Forest_Hebblewhite_22_27b_H1_01,MT_Forest_Hebblewhite_22_27b_H1,-113.4742,46.9356,9/6/2022,10/19/2022,43,None, ,None, ,2055992,MT_Forest_Hebblewhite_22_27b_H1,1,Camera Functioning,Chest height, ,Pointed Downward, , , , ,Hebblewhite,Forest,Wild, , , , , 
Snapshot USA 2022,MT_Forest_Hebblewhite_22_28_H5_01,MT_Forest_Hebblewhite_22_28_H5,-113.5056,46.9440,9/6/2022,10/19/2022,43,None, ,Water source, ,2056238,MT_Forest_Hebblewhite_22_28_H5,1,Camera Functioning,Chest height, ,Pointed Downward, , , , ,Hebblewhite,Forest,Wild, , , , , 
Snapshot USA 2022,NY_Forest_SkaneatelesConservationArea_04 09/15/2022,NY_Forest_SkaneatelesConservationArea_04,-76.3963,42.9760,9/15/2022,10/28/2022,43,None, ,None, ,2058527,Browning Strikeforce 850HD,5,Camera Functioning,Chest height, ,Parallel, , , , ,Skaneateles,Forest,Wild, , , , , 
Snapshot USA 2022,NY_Forest_SkaneatelesConservationArea_05 09/15/2022,NY_Forest_SkaneatelesConservationArea_05,-76.3927,42.9751,9/15/2022,10/28/2022,43,None, ,None, ,2058527,Browning Strikeforce 850HD,5,Unknown Failure,Knee height, ,Parallel, , , , ,Skaneateles,Forest,Wild, , , , , 
Snapshot USA 2022,NY_Forest_SkaneatelesConservationArea_06 09/15/22,NY_Forest_SkaneatelesConservationArea_06,-76.3943,42.9787,9/15/2022,10/28/2022,43,None, ,None, ,2058527,Browning Strikeforce 850HD,5,Camera Functioning,Knee height, ,Parallel, , , , ,Skaneateles,Forest,Wild, , , , , 
Snapshot USA 2022,SD_Grassland_OakLakeFS_22_00,SD_Grassland_OakLakeFS_22_00,-96.5434,44.5280,9/24/2022,11/6/2022,43,None, ,None, ,2021663,Bushnell,0,Camera Functioning,Knee height, ,Parallel, , , , ,OakLakeFS,Grassland,Rural, , , , , 
Snapshot USA 2022,SD_Grassland_OakLakeFS_22_01,SD_Grassland_OakLakeFS_22_01,-96.5350,44.5103,9/24/2022,11/6/2022,43,None, ,None, ,2028441,Bushnell Trophy Cam,0,Camera Functioning,Knee height, ,Parallel, , , , ,OakLakeFS,Grassland,Rural, , , , , 
Snapshot USA 2022,SD_Grassland_OakLakeFS_22_13,SD_Grassland_OakLakeFS_22_13,-96.5328,44.5031,9/24/2022,11/6/2022,43,None, ,None, ,2028441,Bushnell Trophy Cam,0,Camera Functioning,Knee height, ,Parallel, , , , ,OakLakeFS,Grassland,Rural, , , , , 
Snapshot USA 2022,AK_Forest_Crupi_loc_10 08/26/2022,AK_Forest_Crupi_22_loc_10,-135.2009,59.4526,8/26/2022,10/9/2022,44,None, ,Trail game, ,2031386,Bushnell TrophyCam HD No-Glow Aggressor,0,Camera Functioning,Chest height, ,Parallel, , , , ,Crupi,Forest,Wild, , , , , 
Snapshot USA 2022,CA_Forest_SierraNevada_Camera 13_Deployment 1,CA_Forest_SierraNevada_22_13,-119.6881,37.3691,8/28/2022,10/11/2022,44,None, ,Trail game, ,2061797,Bushnell E2,0,Camera Functioning,Knee height, ,Parallel, , , , ,SierraNevada,Forest,Wild, , , , , 
Snapshot USA 2022,VA_Forest_SCBI_loc_02,VA_Forest_SCBI_loc_02,-78.1492,38.8976,8/29/2022,10/12/2022,44,None, ,None, ,2054791,WAB-1-14,0,Camera Functioning,Knee height, ,Parallel, , , , ,SCBI,Forest,Rural, , , , , 
Snapshot USA 2022,VA_Forest_SCBI_loc_06,VA_Forest_SCBI_loc_06,-78.1460,38.8976,8/29/2022,10/12/2022,44,None, ,None, ,2054782,OK68,0,Camera Functioning,Knee height, ,Parallel, , , , ,SCBI,Forest,Rural, , , , , 
Snapshot USA 2022,VA_Forest_SCBI_loc_09,VA_Forest_SCBI_loc_09,-78.1479,38.8901,8/29/2022,10/12/2022,44,None, ,None, ,2054790,WAB-1-35,0,Camera Functioning,Knee height, ,Parallel, , , , ,SCBI,Forest,Rural, , , , , 
Snapshot USA 2022,VA_Forest_SCBI_loc_11,VA_Forest_SCBI_loc_11,-78.1450,38.8942,8/29/2022,10/12/2022,44,None, ,None, ,2054784,NRC127,0,Camera Functioning,Knee height, ,Parallel, , , , ,SCBI,Forest,Rural, , , , , 
Snapshot USA 2022,VA_Forest_SCBI_loc_22,VA_Forest_SCBI_loc_22,-78.1459,38.8894,8/29/2022,10/12/2022,44,None, ,None, ,2055023,YSCAN6,0,Camera Functioning,Knee height, ,Parallel, , , , ,SCBI,Forest,Rural, , , , , 
Snapshot USA 2022,TX_Forest_Urban01 08/30/2022,TX_Forest_Urban01,-97.8892,27.5341,8/30/2022,10/13/2022,44,None, ,Other,Tree,2045557,C02,60,Camera Functioning,Knee height, ,Parallel, , , , ,Kingsville,Forest,Urban, , , , , 
Snapshot USA 2022,TX_Forest_Urban03 08/30/2022,TX_Forest_Urban04,-97.8914,27.5337,8/30/2022,10/13/2022,44,None, ,Trail game, ,2045492,C03,60,Camera Functioning,Knee height, ,Parallel, , , , ,Kingsville,Forest,Urban, , , , , 
Snapshot USA 2022,VA_Forest_Rural_22_Pagebrook5,VA_Forest_Rural_22_Pagebrook5,-77.6641,37.5835,8/30/2022,10/13/2022,44,None, ,None, ,2021663,Bushnell,5,Unknown Failure,Knee height, ,Parallel, , , , ,Pagebrook,Forest,Rural, , , , , 
Snapshot USA 2022,TX_Grassland_Matador_22_South_Salt_Creek 09/06/2022,TX_Grassland_Matador_22_South_Salt_Creek,-100.4464,34.1118,9/6/2022,10/20/2022,44,None, ,Water source,Small creek exiting a windmill oerflow pond,2027921,Browning,0,Memory Card,Knee height, ,Parallel, , , , ,Matador,Grassland,Wild, , , , , 
Snapshot USA 2022,NC_Forest_MtGlum_10 09/08/2022,NC_Forest_MtGlum_10,-82.3036,35.5019,9/8/2022,10/22/2022,44,None, ,None, ,2045044,0,0,Camera Functioning,Knee height, ,Parallel, , , , ,MtGlum,Forest,Wild, , , , , 
Snapshot USA 2022,NC_Forest_MtGlum_13 09/08/2022,NC_Forest_MtGlum_13,-82.3078,35.5058,9/8/2022,10/22/2022,44,None, ,None, ,2055086,0,0,Camera Functioning,Knee height, ,Parallel, , , , ,MtGlum,Forest,Wild, , , , , 
Snapshot USA 2022,NC_Forest_MtGlum_15 09/08/2022,NC_Forest_MtGlum_15,-82.3010,35.5022,9/8/2022,10/22/2022,44,None, ,Water source,on a small creek,2045044,0,0,Camera Functioning,Knee height, ,Parallel, , , , ,MtGlum,Forest,Wild, , , , , 
Snapshot USA 2022,NC_Forest_MtGlum_3 09/08/2022,NC_Forest_MtGlum_3,-82.2974,35.4995,9/8/2022,10/22/2022,44,None, ,Water source,along a creek,2045044,0,0,Camera Functioning,Knee height, ,Parallel, , , , ,MtGlum,Forest,Wild, , , , , 
Snapshot USA 2022,NC_Forest_MtGlum_4 09/08/2022,NC_Forest_MtGlum_4,-82.3006,35.5001,9/8/2022,10/22/2022,44,None, ,None, ,2045044,0,0,Camera Functioning,Knee height, ,Parallel, , , , ,MtGlum,Forest,Wild, , , , , 
Snapshot USA 2022,NC_Forest_MtGlum_5 09/08/2022,NC_Forest_MtGlum_5,-82.2988,35.5011,9/8/2022,10/22/2022,44,None, ,None, ,2026488,1,0,Camera Functioning,Knee height, ,Parallel, , , , ,MtGlum,Forest,Wild, , , , , 
Snapshot USA 2022,NC_Forest_MtGlum_7 09/08/2022,NC_Forest_MtGlum_7,-82.3061,35.5039,9/8/2022,10/22/2022,44,None, ,None, ,2055086,0,0,Camera Functioning,Knee height, ,Parallel, , , , ,MtGlum,Forest,Wild, , , , , 
Snapshot USA 2022,NC_Forest_MtGlum_9 09/08/2022,NC_Forest_MtGlum_9,-82.3061,35.5011,9/8/2022,10/22/2022,44,None, ,None, ,2045044,0,0,Camera Functioning,Knee height, ,Parallel, , , , ,MtGlum,Forest,Wild, , , , , 
Snapshot USA 2022,NC_Forest_MtGlum_1 09/09/2022,NC_Forest_MtGlum_1,-82.2992,35.4960,9/9/2022,10/23/2022,44,None, ,Trail hiking, ,2045044,0,0,Camera Functioning,Knee height, ,Parallel, , , , ,MtGlum,Forest,Wild, , , , , 
Snapshot USA 2022,NC_Forest_MtGlum_11 09/09/2022,NC_Forest_MtGlum_11,-82.2987,35.4969,9/9/2022,10/23/2022,44,None, ,None, ,2055086,0,0,Camera Functioning,Knee height, ,Parallel, , , , ,MtGlum,Forest,Wild, , , , , 
Snapshot USA 2022,NC_Forest_MtGlum_12 09/09/2022,NC_Forest_MtGlum_12,-82.3018,35.4956,9/9/2022,10/23/2022,44,None, ,None, ,2045044,0,0,Camera Functioning,Knee height, ,Parallel, , , , ,MtGlum,Forest,Wild, , , , , 
Snapshot USA 2022,AZ_Desert_Res5_dep1,AZ_Desert_Res5,-110.8808,32.2244,9/13/2022,10/27/2022,44,None, ,Other,Riparian,2062471,AZ_Desert_Res5,0,Camera Functioning,Chest height, ,Pointed Downward, , , , ,Tucson,Desert,Suburban, , , , , 
Snapshot USA 2022,NY_Anthropogenic_NYC_22_loc11 09/15/2022,NY_Anthropogenic_NYC_22_loc11,-73.7978,40.8607,9/15/2022,10/29/2022,44,None, ,None, ,2029583,MRG_H1402,0,Camera Hardware Failure,Knee height, ,Parallel, , , , ,NYC,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,MA_Forest_Tufts_10_CAW29 08/24/2022,10_CAW29,-71.6854,42.2331,8/24/2022,10/8/2022,45,None, ,None, ,2064097,CAW29 Reconyx HF2X,1,Camera Functioning,Knee height, ,Parallel, , , , ,Tufts,Forest,Rural, , , , , 
Snapshot USA 2022,MA_Forest_Tufts_01_CAW27 08/25/2022,01_CAW27,-71.6782,42.2414,8/25/2022,10/9/2022,45,None, ,Trail game, ,2029893,CAW27_BTC-8A,1,Camera Functioning,Knee height, ,Parallel, , , , ,Tufts,Forest,Rural, , , , , 
Snapshot USA 2022,MA_Forest_Tufts_02_MCM07 08/25/2022,02_MCM07,-71.6783,42.2436,8/25/2022,10/9/2022,45,None, ,None, ,2029894,MCM07_Reconyx HC600,0,Camera Functioning,Knee height, ,Parallel, , , , ,Tufts,Forest,Rural, , , , , 
Snapshot USA 2022,MA_Forest_Tufts_06_CAW02 08/25/2022,06_CAW02,-71.6836,42.2424,8/25/2022,10/9/2022,45,None, ,None, ,2029898,CAW02_ReconyxHC600,0,Camera Functioning,Chest height, ,Parallel, , , , ,Tufts,Forest,Rural, , , , , 
Snapshot USA 2022,MA_Forest_Tufts_07_CAW14 08/25/2022,07_CAW14,-71.6836,42.2399,8/25/2022,10/9/2022,45,None, ,None, ,2029899,CAW14_BTC-7A,1,Camera Functioning,Knee height, ,Parallel, , , , ,Tufts,Forest,Rural, , , , , 
Snapshot USA 2022,MA_Forest_Tufts_09_CAW30@16 08/26/2022,09_CAW30@16,-71.6869,42.2368,8/26/2022,10/10/2022,45,None, ,None, ,2064096,CAW30_Reconyx HF2X,1,Camera Functioning,Knee height, ,Parallel, , , , ,Tufts,Forest,Rural, , , , , 
Snapshot USA 2022,VA_Forest_SCBI_loc_13,VA_Forest_SCBI_loc_13,-78.1462,38.8908,8/28/2022,10/12/2022,45,None, ,None, ,2055017,WAB-1-30,0,Camera Functioning,Knee height, ,Parallel, , , , ,SCBI,Forest,Rural, , , , , 
Snapshot USA 2022,NY_Forest_Mianus_River_Gorge_22_loc04 08/30/2022,NY_Forest_Mianus_River_Gorge_22_loc04,-73.6207,41.1748,8/30/2022,10/14/2022,45,None, ,Trail game, ,2029584,MRG_G36,0,Camera Functioning,Knee height, ,Parallel, , , , ,Mianus,Forest,Suburban, , , , , 
Snapshot USA 2022,NY_Forest_Mianus_River_Gorge_22_loc06 08/30/2022,NY_Forest_Mianus_River_Gorge_22_loc06,-73.6226,41.1722,8/30/2022,10/14/2022,45,None, ,None, ,2029602,MRG_N6,0,Camera Functioning,Knee height, ,Parallel, , , , ,Mianus,Forest,Suburban, , , , , 
Snapshot USA 2022,NY_Forest_Mianus_River_Gorge_22_loc22 8/30/2022,NY_Forest_Mianus_River_Gorge_22_loc22,-73.6179,41.1681,8/30/2022,10/14/2022,45,None, ,None, ,2029578,MRG_H1429,0,Camera Functioning,Knee height, ,Parallel, , , , ,Mianus,Forest,Suburban, , , , , 
Snapshot USA 2022,NY_Forest_Mianus_River_Gorge_22_loc24 08/30/2022,NY_Forest_Mianus_River_Gorge_22_loc24,-73.6220,41.1763,8/30/2022,10/14/2022,45,None, ,None, ,2029642,MRG_PU5,0,Camera Functioning,Knee height, ,Parallel, , , , ,Mianus,Forest,Suburban, , , , , 
Snapshot USA 2022,FL_Forest_Alto_ALC39,ALC39,-82.1381,29.7867,9/1/2022,10/16/2022,45,None, ,Road dirt,"Cameras split between on and off road locations, road used by Alachua County staff for restoration/maintenance only",2045044,0,1,Unknown Failure,Knee height, ,Parallel, , , , ,Alto,Forest,Rural,"Cameras spaced ~1km apart, approximately equally divided between on and off road locations, set to target bobcat, coyote, and black bear", , , , 
Snapshot USA 2022,WI_Forest_Stenglein_22_03,WI_Forest_Stenglein_22_03,-90.9736,46.1895,9/1/2022,10/16/2022,45,None, ,Trail game, ,2062445,2149,15,Camera Functioning,Knee height, ,Parallel, , , , ,Stenglein,Forest,Wild, , , , , 
Snapshot USA 2022,WI_Forest_Stenglein_22_06,WI_Forest_Stenglein_22_06,-90.8660,46.1762,9/1/2022,10/16/2022,45,None, ,Trail game, ,2062453,1459,15,Camera Functioning,Knee height, ,Parallel, , , , ,Stenglein,Forest,Wild, , , , , 
Snapshot USA 2022,WI_Forest_Stenglein_22_07,WI_Forest_Stenglein_22_07,-90.8430,46.1741,9/1/2022,10/16/2022,45,None, ,Trail game, ,2062454,335,15,Camera Functioning,Knee height, ,Parallel, , , , ,Stenglein,Forest,Wild, , , , , 
Snapshot USA 2022,WI_Forest_Stenglein_22_09,WI_Forest_Stenglein_22_09,-90.8409,46.1472,9/1/2022,10/16/2022,45,None, ,Trail game, ,2062480,353,15,Camera Functioning,Knee height, ,Parallel, , , , ,Stenglein,Forest,Wild, , , , , 
Snapshot USA 2022,WI_Forest_Stenglein_22_10,WI_Forest_Stenglein_22_10,-90.8424,46.1611,9/1/2022,10/16/2022,45,None, ,Trail game, ,2062481,4161,15,Camera Functioning,Knee height, ,Parallel, , , , ,Stenglein,Forest,Wild, , , , , 
Snapshot USA 2022,ND_Grassland_coteau_ranch_01,ND_grassland_coteau_ranch_01,-100.2611,47.3985,9/8/2022,10/23/2022,45,None, ,None, ,2021262,Reconyx,0,Camera Functioning,Knee height, ,Parallel, , , , ,CoteauRanch,Grassland,Wild, , , , , 
Snapshot USA 2022,ND_Grassland_coteau_ranch_02,ND_grassland_coteau_ranch_02,-100.2655,47.4056,9/8/2022,10/23/2022,45,None, ,None, ,2062729,Bushnell Core Low Glow 24 MP,0,Camera Functioning,Knee height, ,Parallel, , , , ,CoteauRanch,Grassland,Wild, , , , , 
Snapshot USA 2022,ND_Grassland_coteau_ranch_05,ND_grassland_coteau_ranch_05,-100.2778,47.4024,9/8/2022,10/23/2022,45,None, ,None, ,2021262,Reconyx,0,Camera Functioning,Knee height, ,Parallel, , , , ,CoteauRanch,Grassland,Wild, , , , , 
Snapshot USA 2022,ND_Grassland_coteau_ranch_06,ND_grassland_coteau_ranch_06,-100.2688,47.3983,9/8/2022,10/23/2022,45,None, ,None, ,2021262,Reconyx,0,Memory Card,Knee height, ,Parallel, , , , ,CoteauRanch,Grassland,Wild, , , , , 
Snapshot USA 2022,ND_Grassland_coteau_ranch_07,ND_grassland_coteau_ranch_07,-100.2658,47.3928,9/8/2022,10/23/2022,45,None, ,Other,Attached to fence,2021262,Reconyx,0,Camera Functioning,Knee height, ,Parallel, , , , ,CoteauRanch,Grassland,Wild, , , , , 
Snapshot USA 2022,ND_Grassland_coteau_ranch_08,ND_grassland_coteau_ranch_08,-100.2756,47.3939,9/8/2022,10/23/2022,45,None, ,None, ,2021262,Reconyx,0,Camera Functioning,Knee height, ,Parallel, , , , ,CoteauRanch,Grassland,Wild, , , , , 
Snapshot USA 2022,CT_Forest_Davis_22.18 09/10/2022,CT_Forest_Davis_22.18,-72.3043,41.9022,9/10/2022,10/25/2022,45,None, ,None, ,2027921,Browning,1,Camera Functioning,Knee height, ,Parallel, , , , ,NyeHolman,Forest,Suburban, , , , , 
Snapshot USA 2022,WY_Forest_Alexander_22_dep01,WY_Forest_Alexander_22_loc01,-110.5081,43.6443,9/12/2022,10/27/2022,45,None, ,Trail game, ,2059889,202,1,Camera Functioning,Knee height, ,Parallel, , , , ,Alexander,Forest,Wild, , , , , 
Snapshot USA 2022,WY_Forest_Alexander_22_dep03,WY_Forest_Alexander_22_loc03,-110.4974,43.6612,9/12/2022,10/27/2022,45,None, ,Trail hiking, ,2059892,215,1,Camera Functioning,Knee height, ,Parallel, , , , ,Alexander,Forest,Wild, , , , , 
Snapshot USA 2022,WY_Forest_Alexander_22_dep04,WY_Forest_Alexander_22_loc04,-110.4922,43.6547,9/12/2022,10/27/2022,45,None, ,Trail game, ,2059893,304,1,Camera Functioning,Knee height, ,Parallel, , , , ,Alexander,Forest,Wild, , , , , 
Snapshot USA 2022,WY_Forest_Alexander_22_dep06,WY_Forest_Alexander_22_loc06,-110.5002,43.6416,9/12/2022,10/27/2022,45,None, ,Trail game, ,2059895,rec203,1,Camera Functioning,Knee height, ,Parallel, , , , ,Alexander,Forest,Wild, , , , , 
Snapshot USA 2022,WY_Forest_Alexander_22_dep13,WY_Forest_Alexander_22_loc13,-110.4969,43.6545,9/12/2022,10/27/2022,45,None, ,Trail game, ,2059910,305,1,Camera Functioning,Knee height, ,Parallel, , , , ,Alexander,Forest,Wild, , , , , 
Snapshot USA 2022,TN_Grassland_Austin_Peay_Cam10,Unrestored TN Google Grassland Location 10,-87.1631,36.3722,9/13/2022,10/28/2022,45,None, ,Other,Corn Field,2031873,Camera 10,1,Camera Functioning,Chest height, ,Parallel, , , , ,AustinPeay,Grassland,Rural, , , , , 
Snapshot USA 2022,AR_Forest_DeGregorio_22_1,AR_Forest_DeGregorio_22_1,-93.7040,36.2549,9/16/2022,10/31/2022,45,None, ,None, ,2029765,Browning BTC-5HD-APX Strike Force Apex,0,Camera Functioning,Knee height, ,Parallel, , , , ,DeGregorio,Forest,Rural, , , , , 
Snapshot USA 2022,AR_Forest_DeGregorio_22_10,AR_Forest_DeGregorio_22_10,-93.6991,36.2560,9/16/2022,10/31/2022,45,None, ,None, ,2027921,Browning,0,Camera Functioning,Knee height, ,Parallel, , , , ,DeGregorio,Forest,Rural, , , , , 
Snapshot USA 2022,AR_Forest_DeGregorio_22_11,AR_Forest_DeGregorio_22_11,-93.7076,36.2561,9/16/2022,10/31/2022,45,None, ,None, ,2027921,Browning,0,Camera Functioning,Knee height, ,Parallel, , , , ,DeGregorio,Forest,Rural, , , , , 
Snapshot USA 2022,AR_Forest_DeGregorio_22_12,AR_Forest_DeGregorio_22_12,-93.7068,36.2575,9/16/2022,10/31/2022,45,None, ,None, ,2027921,Browning,0,Camera Functioning,Knee height, ,Parallel, , , , ,DeGregorio,Forest,Rural, , , , , 
Snapshot USA 2022,AR_Forest_DeGregorio_22_13,AR_Forest_DeGregorio_22_13,-93.7050,36.2582,9/16/2022,10/31/2022,45,None, ,None, ,2027921,Browning,0,Camera Functioning,Knee height, ,Parallel, , , , ,DeGregorio,Forest,Rural, , , , , 
Snapshot USA 2022,AR_Forest_DeGregorio_22_15,AR_Forest_DeGregorio_22_15,-93.7018,36.2603,9/16/2022,10/31/2022,45,None, ,None, ,2027921,Browning,0,Camera Functioning,Knee height, ,Parallel, , , , ,DeGregorio,Forest,Rural, , , , , 
Snapshot USA 2022,AR_Forest_DeGregorio_22_2,AR_Forest_DeGregorio_22_2,-93.7057,36.2551,9/16/2022,10/31/2022,45,None, ,None, ,2029765,Browning BTC-5HD-APX Strike Force Apex,0,Camera Functioning,Knee height, ,Parallel, , , , ,DeGregorio,Forest,Rural, , , , , 
Snapshot USA 2022,AR_Forest_DeGregorio_22_3,AR_Forest_DeGregorio_22_3,-93.7094,36.2534,9/16/2022,10/31/2022,45,None, ,None, ,2029765,Browning BTC-5HD-APX Strike Force Apex,0,Camera Functioning,Knee height, ,Parallel, , , , ,DeGregorio,Forest,Rural, , , , , 
Snapshot USA 2022,AR_Forest_DeGregorio_22_4,AR_Forest_DeGregorio_22_4,-93.7064,36.2530,9/16/2022,10/31/2022,45,None, ,None, ,2029765,Browning BTC-5HD-APX Strike Force Apex,0,Camera Functioning,Knee height, ,Parallel, , , , ,DeGregorio,Forest,Rural, , , , , 
Snapshot USA 2022,AR_Forest_DeGregorio_22_5,AR_Forest_DeGregorio_22_5,-93.7045,36.2527,9/16/2022,10/31/2022,45,None, ,None, ,2027921,Browning,0,Camera Functioning,Knee height, ,Parallel, , , , ,DeGregorio,Forest,Rural, , , , , 
Snapshot USA 2022,AR_Forest_DeGregorio_22_6,AR_Forest_DeGregorio_22_6,-93.7007,36.2538,9/16/2022,10/31/2022,45,None, ,Water source,Intermittent Creek,2027921,Browning,0,Camera Functioning,Knee height, ,Parallel, , , , ,DeGregorio,Forest,Rural, , , , , 
Snapshot USA 2022,AR_Forest_DeGregorio_22_7,AR_Forest_DeGregorio_22_7,-93.7003,36.2512,9/16/2022,10/31/2022,45,None, ,Water source,intermittent creek,2027921,Browning,0,Camera Functioning,Knee height, ,Parallel, , , , ,DeGregorio,Forest,Rural, , , , , 
Snapshot USA 2022,AR_Forest_DeGregorio_22_9,AR_Forest_DeGregorio_22_9,-93.6991,36.2533,9/16/2022,10/31/2022,45,None, ,None, ,2021497,Browning,0,Camera Functioning,Knee height, ,Parallel, , , , ,DeGregorio,Forest,Rural, , , , , 
Snapshot USA 2022,VA_Forest_RMC_22_Cal 09/16/2022,VA_Forest_RMC_22_Cal,-77.3999,38.0785,9/16/2022,10/31/2022,45,None, ,Other, ,2061796,Cal_RMC,30,Camera Functioning,Knee height, ,Parallel, , , , ,RMC,Forest,Wild, , , , , 
Snapshot USA 2022,VA_Forest_RMC_22_Egg 09/16/2022,VA_Forest_RMC_22_Egg,-77.3807,38.0435,9/16/2022,10/31/2022,45,None, ,Other, ,2067457,Egg_RMC,30,Camera Functioning,Knee height, ,Parallel, , , , ,RMC,Forest,Wild, , , , , 
Snapshot USA 2022,VA_Forest_RMC_22_Liz 09/16/2022,VA_Forest_RMC_22_Liz,-77.3898,38.0542,9/16/2022,10/31/2022,45,None, ,Other, ,2067198,Liz_RMC,30,Camera Functioning,Knee height, ,Parallel, , , , ,RMC,Forest,Wild, , , , , 
Snapshot USA 2022,MT_Forest_Hebblewhite_22_05_JM11_01,MT_Forest_Hebblewhite_22_05_JM11,-113.5243,46.9045,9/17/2022,11/1/2022,45,None, ,Road dirt, ,2060732,MT_Forest_Hebblewhite_22_05_JM11,1,Camera Functioning,Knee height, ,Parallel, , , , ,Hebblewhite,Forest,Wild, , , , , 
Snapshot USA 2022,MT_Forest_Hebblewhite_22_06_JM14_01,MT_Forest_Hebblewhite_22_06_JM14,-113.5482,46.9107,9/17/2022,11/1/2022,45,None, ,Trail game, ,2060734,MT_Forest_Hebblewhite_22_06_JM14,1,Camera Functioning,Knee height, ,Parallel, , , , ,Hebblewhite,Forest,Wild, , , , , 
Snapshot USA 2022,MT_Forest_Hebblewhite_22_08_JM12_01,MT_Forest_Hebblewhite_22_08_JM12,-113.5282,46.9011,9/17/2022,11/1/2022,45,None, ,Trail game, ,2060733,MT_Forest_Hebblewhite_22_08_JM12,1,Camera Functioning,Knee height, ,Parallel, , , , ,Hebblewhite,Forest,Wild, , , , , 
Snapshot USA 2022,MT_Forest_Hebblewhite_22_31_JM15_01,MT_Forest_Hebblewhite_22_31_JM15,-113.5421,46.9263,9/17/2022,11/1/2022,45,None, ,Road dirt, ,2060735,MT_Forest_Hebblewhite_22_31_JM15,1,Camera Functioning,Knee height, ,Parallel, , , , ,Hebblewhite,Forest,Wild, , , , , 
Snapshot USA 2022,MT_Forest_Hebblewhite_22_32_JM13,MT_Forest_Hebblewhite_22_32_JM13,-113.5326,46.9228,9/17/2022,11/1/2022,45,None, ,Road dirt, ,2060736,MT_Forest_Hebblewhite_22_32_JM13,1,Camera Functioning,Knee height, ,Parallel, , , , ,Hebblewhite,Forest,Wild, , , , , 
Snapshot USA 2022,IA_Forest_Rentz_14 09/29/2022,Ames_14,-93.5702,42.1009,9/29/2022,11/13/2022,45,None, ,None, ,2021663,Bushnell,1,Camera Functioning,Knee height, ,Parallel, , , , ,Rentz,Forest,Rural, , , , , 
Snapshot USA 2022,IA_Forest_Rentz_17 09/29/2022,Ames_17,-93.5699,42.0966,9/29/2022,11/13/2022,45,None, ,None, ,2029510,BOG Blood Moon,1,Camera Functioning,Knee height, ,Parallel, , , , ,Rentz,Forest,Rural, , , , , 
Snapshot USA 2022,IA_Forest_Rentz_6,Ames_6,-93.5729,42.0958,9/29/2022,11/13/2022,45,None, ,None, ,2021663,Bushnell,1,Camera Functioning,Knee height, ,Parallel, , , , ,Rentz,Forest,Rural, , , , , 
Snapshot USA 2022,IA_Forest_Rentz_9,Ames_9,-93.5726,42.0974,9/29/2022,11/13/2022,45,None, ,None, ,2021663,Bushnell,1,Camera Functioning,Knee height, ,Parallel, , , , ,Rentz,Forest,Rural, , , , , 
Snapshot USA 2022,NY_Forest_Mianus_River_Gorge_22_loc27 09/04/2022,NY_Forest_Mianus_River_Gorge_22_loc27,-73.6119,41.1602,9/4/2022,10/20/2022,46,None, ,None, ,2060675,MRG_V1,1,Camera Functioning,Knee height, ,Parallel, , , , ,Mianus,Forest,Suburban, , , , , 
Snapshot USA 2022,AZ_Desert_LP7_dep1,AZ_Desert_LP7,-110.8013,32.1865,9/11/2022,10/27/2022,46,None, ,Other,Riparian,2062417,AZ_Desert_LP7,1,Camera Functioning,Knee height, ,Parallel, , , , ,Tucson,Desert,Suburban, , , , , 
Snapshot USA 2022,AZ_Desert_LP9_dep1,AZ_Desert_LP9,-110.7831,32.1752,9/11/2022,10/27/2022,46,None, ,Other,Riparian,2062469,AZ_Desert_LP9,1,Camera Functioning,Knee height, ,Parallel, , , , ,Tucson,Desert,Suburban, , , , , 
Snapshot USA 2022,WY_Forest_Alexander_22_dep05,WY_Forest_Alexander_22_loc05,-110.4937,43.6448,9/13/2022,10/29/2022,46,None, ,Trail game, ,2059894,308,1,Camera Functioning,Knee height, ,Parallel, , , , ,Alexander,Forest,Wild, , , , , 
Snapshot USA 2022,WY_Forest_Alexander_22_dep07,WY_Forest_Alexander_22_loc07,-110.4791,43.6551,9/13/2022,10/29/2022,46,None, ,Trail hiking, ,2059896,213,1,Camera Functioning,Knee height, ,Parallel, , , , ,Alexander,Forest,Wild, , , , , 
