Array,Site_Name,Year,Latitude,Longitude,Start_Date,End_Date,Survey_Nights,Habitat,Development_Level,Humans_Per_Camera,Humans_Per_Camera_Per_Day,Disturbance
Iredell,NC_Forest_Suburban_Iredell_23_dep_14_2023,2023,35.8062,-80.89681,2023-09-29,2023-10-27,28,Forest,Suburban,3,0.107142857142857,0.790093421936035
Iredell,NC_Forest_Suburban_Iredell_23_dep_16_2023,2023,35.79633,-80.90536,2023-10-03,2023-10-28,25,Forest,Suburban,1,0.04,0.806827068328857
Iredell,NC_Forest_Suburban_Iredell_23_dep_17_2023,2023,35.79706,-80.90439,2023-10-01,2023-10-28,27,Forest,Suburban,2,0.0740740740740741,0.844240128993988
Iredell,NC_Forest_Suburban_Iredell_23_dep_18_2023,2023,35.71287,-80.929631,2023-10-03,2023-10-21,18,Forest,Suburban,2,0.111111111111111,0.472602039575577
Iredell,NC_Forest_Suburban_Iredell_23_dep_19_2023,2023,35.712766,-80.931559,2023-10-03,2023-10-21,18,Forest,Suburban,2,0.111111111111111,0.472602039575577
Iredell,NC_Forest_Suburban_Iredell_23_dep_20_2023,2023,35.712427,-80.932738,2023-10-03,2023-10-21,18,Forest,Suburban,2,0.111111111111111,0.472602039575577
Umstead,NC_Forest_Um20_19 08/26/2022_2022,2022,35.852106,-78.774408,2022-08-27,2022-09-10,14,Forest,Suburban,0,0,0.601327776908875
Umstead,NC_Forest_Um20_21 08/26/2022_2022,2022,35.851975,-78.767778,2022-08-27,2022-10-16,50,Forest,Suburban,0,0,0.601327776908875
Umstead,NC_Forest_Um20_26 08/22/2022_2022,2022,35.854849,-78.764117,2022-08-22,2022-10-18,57,Forest,Suburban,2,0.0350877192982456,0.233665496110916
Umstead,NC_Forest_Um20_29 08/22/2022_2022,2022,35.855544,-78.73444,2022-08-22,2022-10-26,65,Forest,Suburban,2,0.0307692307692308,0.688320517539978
Umstead,NC_Forest_Um20_33 08/26/2022_2022,2022,35.8565,-78.73486,2022-08-26,2022-10-26,61,Forest,Suburban,2,0.0327868852459016,0.688320517539978
Umstead,NC_Forest_Um20_36_2022,2022,35.860129,-78.737775,2022-08-22,2022-11-02,72,Forest,Suburban,2,0.0277777777777778,0.688320517539978
Umstead,NC_Forest_Um20_38_2022,2022,35.860062,-78.731832,2022-08-22,2022-11-02,72,Forest,Suburban,2,0.0277777777777778,0.688320517539978
Umstead,NC_Forest_Um20_41 08/22/2022_2022,2022,35.853551,-78.73182,2022-08-22,2022-10-26,65,Forest,Suburban,3,0.0461538461538462,0.60556823015213
Umstead,NC_Forest_Um22_13 08/26/2022_2022,2022,35.835297,-78.737278,2022-08-26,2022-10-24,59,Forest,Suburban,2,0.0338983050847458,0.671005845069885
Umstead,NC_Forest_Um22_15 08/28/2022_2022,2022,35.849234,-78.771464,2022-08-28,2022-10-17,50,Forest,Suburban,4,0.08,0.601327776908875
Umstead,NC_Forest_Um22_20 09/09/2022_2022,2022,35.85212,-78.77123,2022-09-09,2022-10-17,38,Forest,Suburban,0,0,0.601327776908875
Umstead,NC_Forest_Um22_23 08/26/2022_2022,2022,35.854905,-78.774857,2022-08-26,2022-10-17,52,Forest,Suburban,2,0.0384615384615385,0.646479427814484
Umstead,NC_Forest_Um22_24 08/26/2022_2022,2022,35.854792,-78.771218,2022-08-26,2022-10-17,52,Forest,Suburban,2,0.0384615384615385,0.646479427814484
Umstead,NC_Forest_Um22_25 08/22/2022_2022,2022,35.849234,-78.771464,2022-08-22,2022-10-17,56,Forest,Suburban,3,0.0535714285714286,0.601327776908875
Umstead,NC_Forest_Um22_27 08/24/2022_2022,2022,35.854701,-78.741606,2022-08-24,2022-10-19,56,Forest,Suburban,2,0.0357142857142857,0.502294540405273
Umstead,NC_Forest_Um22_31 08/24/2022_2022,2022,35.857099,-78.741699,2022-08-24,2022-10-19,56,Forest,Suburban,2,0.0357142857142857,0.502294540405273
Umstead,NC_Forest_Um22_37 08/22/2022_2022,2022,35.860145,-78.73467,2022-08-27,2022-10-20,54,Forest,Suburban,2,0.037037037037037,0.688320517539978
Umstead,NC_Forest_Um22_39 08/24/2022_2022,2022,35.854687,-78.744278,2022-08-24,2022-10-19,56,Forest,Suburban,3,0.0535714285714286,0.502294540405273
Umstead,NC_Forest_Um22_4 08/26/2022_2022,2022,35.830735,-78.739674,2022-08-26,2022-10-24,59,Forest,Suburban,338,5.72881355932203,0.65970778465271
Umstead,NC_Forest_Um22_40 08/22/2022_2022,2022,35.85706,-78.730921,2022-08-22,2022-10-20,59,Forest,Suburban,3,0.0508474576271186,0.688320517539978
Umstead,NC_Forest_Um22_42 08/24/2022_2022,2022,35.857322,-78.744157,2022-08-24,2022-10-08,45,Forest,Suburban,326,7.24444444444444,0.502294540405273
Umstead,NC_Forest_Um22_43 09/09/2022_2022,2022,35.85747,-78.76768,2022-09-09,2022-10-17,38,Forest,Suburban,0,0,0.646479427814484
Umstead,NC_Forest_Um22_44 08/24/2022_2022,2022,35.860408,-78.744816,2022-08-24,2022-10-19,56,Forest,Suburban,0,0,0.502294540405273
Umstead,NC_Forest_Um22_45 08/22/2022_2022,2022,35.857314,-78.76408,2022-08-22,2022-10-23,62,Forest,Suburban,8,0.129032258064516,0.233665496110916
Umstead,NC_Forest_Um22_47 08/22/2022_2022,2022,35.851955,-78.760094,2022-08-22,2022-10-23,62,Forest,Suburban,2,0.032258064516129,0.562998116016388
Umstead,NC_Forest_Um22_48_2022,2022,35.855243,-78.760616,2022-08-22,2022-10-18,57,Forest,Suburban,2,0.0350877192982456,0.233665496110916
Umstead,NC_Forest_Um22_50 08/26/2022_2022,2022,35.835748,-78.743848,2022-08-28,2022-10-20,53,Forest,Suburban,4,0.0754716981132075,0.584512889385223
Umstead,NC_Forest_Umstead_21_Dep_15 09/11/2021_2021,2021,35.849294,-78.771308,2021-09-11,2021-10-08,27,Forest,Suburban,2,0.0740740740740741,0.601327776908875
Umstead,NC_Forest_Umstead_21_Dep_19_2021,2021,35.852172,-78.774972,2021-09-11,2021-10-08,27,Forest,Suburban,2,0.0740740740740741,0.601327776908875
Umstead,NC_Forest_Umstead_21_Dep_21_2021,2021,35.851875,-78.767892,2021-09-11,2021-10-08,27,Forest,Suburban,2,0.0740740740740741,0.601327776908875
Umstead,NC_Forest_Umstead_21_dep_07_2021,2021,35.833243,-78.747725,2021-09-12,2021-10-04,22,Forest,Suburban,1,0.0454545454545455,0.65970778465271
Umstead,NC_Forest_Umstead_21_dep_1_2021,2021,35.830832,-78.751098,2021-09-13,2021-10-09,26,Forest,Suburban,1,0.0384615384615385,0.770701885223389
Umstead,NC_Forest_Umstead_21_dep_27_2021,2021,35.855455,-78.743064,2021-09-15,2021-10-02,17,Forest,Suburban,0,0,0.502294540405273
Umstead,NC_Forest_Umstead_21_dep_29_2021,2021,35.856837,-78.734695,2021-09-11,2021-11-05,55,Forest,Suburban,0,0,0.688320517539978
Umstead,NC_Forest_Umstead_21_dep_31_2021,2021,35.857439,-78.740862,2021-09-12,2021-11-05,54,Forest,Suburban,1,0.0185185185185185,0.502294540405273
Umstead,NC_Forest_Umstead_21_dep_39_2021,2021,35.854836,-78.7441,2021-09-12,2021-11-04,53,Forest,Suburban,0,0,0.502294540405273
Umstead,NC_Forest_Umstead_21_dep_46_2021,2021,35.837442,-78.751555,2021-10-09,2021-11-05,27,Forest,Suburban,0,0,0.544057250022888
Umstead,NC_Forest_Umstead_21_dep_49_2021,2021,35.835576,-78.747551,2021-09-11,2021-10-06,25,Forest,Suburban,0,0,0.584512889385223
Umstead,NC_Forest_Umstead_21_dep_6_2021,2021,35.833142,-78.750595,2021-10-11,2021-11-06,26,Forest,Suburban,2,0.0769230769230769,0.770701885223389
Umstead,NC_Forest_Umstead_21_dep_N1_2021,2021,35.835005,-78.754503,2021-10-10,2021-11-06,27,Forest,Suburban,1,0.037037037037037,0.544057250022888
Umstead,NC_Forest_Umstead_21_dep_N2_2021,2021,35.834653,-78.757545,2021-10-09,2021-11-05,27,Forest,Suburban,1,0.037037037037037,0.544057250022888
Umstead,NC_Forest_Umstead_21_loc_11_2021,2021,35.835577,-78.751376,2021-09-12,2021-10-07,25,Forest,Suburban,0,0,0.544057250022888
Umstead,NC_Forest_Umstead_22 08/22/2022_2022,2022,35.852071,-78.764372,2022-08-22,2022-12-29,129,Forest,Suburban,4,0.0310077519379845,0.562998116016388
Umstead,NC_Forest_Umstead_Cam133_2022,2022,35.852757,-78.734538,2022-08-22,2022-10-20,59,Forest,Suburban,2,0.0338983050847458,0.60556823015213
Umstead,NC_Forest_Umstead_UM10_2023_2023,2023,35.83301,-78.7365,2023-09-01,2023-11-11,71,Forest,Suburban,3,0.0422535211267606,0.689830124378204
Umstead,NC_Forest_Umstead_UM12_2023_2023,2023,35.83577,-78.7404,2023-09-01,2023-11-11,71,Forest,Suburban,0,0,0.584512889385223
Umstead,NC_Forest_Umstead_UM14_2023_2023,2023,35.84935,-78.77495,2023-09-01,2023-11-11,71,Forest,Suburban,4,0.0563380281690141,0.601327776908875
Umstead,NC_Forest_Umstead_UM15_2023_2023,2023,35.8494,-78.770991,2023-09-01,2023-11-11,71,Forest,Suburban,3,0.0422535211267606,0.601327776908875
Umstead,NC_Forest_Umstead_UM16_2023_2023,2023,35.84923,-78.76761,2023-09-01,2023-11-11,71,Forest,Suburban,7,0.0985915492957746,0.562998116016388
Umstead,NC_Forest_Umstead_UM19_2023_2023,2023,35.85211,-78.77481,2023-09-01,2023-11-11,71,Forest,Suburban,3,0.0422535211267606,0.601327776908875
Umstead,NC_Forest_Umstead_UM1_2023_2023,2023,35.83084,-78.75098,2023-09-01,2023-11-11,71,Forest,Suburban,2,0.028169014084507,0.770701885223389
Umstead,NC_Forest_Umstead_UM20_2023_2023,2023,35.85211,-78.770979,2023-09-06,2023-11-11,66,Forest,Suburban,4,0.0606060606060606,0.601327776908875
Umstead,NC_Forest_Umstead_UM21_2023_2023,2023,35.85202,-78.76754,2023-09-01,2023-11-11,71,Forest,Suburban,7,0.0985915492957746,0.562998116016388
Umstead,NC_Forest_Umstead_UM22_2023_2023,2023,35.85207,-78.76437,2023-09-01,2023-11-11,71,Forest,Suburban,4,0.0563380281690141,0.562998116016388
Umstead,NC_Forest_Umstead_UM23_2023_2023,2023,35.85501,-78.775022,2023-09-01,2023-11-11,71,Forest,Suburban,3,0.0422535211267606,0.646479427814484
Umstead,NC_Forest_Umstead_UM25_2023_2023,2023,35.85474,-78.76749,2023-09-01,2023-11-11,71,Forest,Suburban,4,0.0563380281690141,0.233665496110916
Umstead,NC_Forest_Umstead_UM27_2023_2023,2023,35.85462,-78.74142,2023-09-01,2023-10-04,33,Forest,Suburban,1,0.0303030303030303,0.502294540405273
Umstead,NC_Forest_Umstead_UM29_2023_2023,2023,35.8549,-78.734456,2023-09-01,2023-11-11,71,Forest,Suburban,3,0.0422535211267606,0.688320517539978
Umstead,NC_Forest_Umstead_UM2_2023_2023,2023,35.83036,-78.74772,2023-09-01,2023-11-11,71,Forest,Suburban,5,0.0704225352112676,0.65970778465271
Umstead,NC_Forest_Umstead_UM30_2023_2023,2023,35.85464,-78.73123,2023-09-01,2023-10-23,52,Forest,Suburban,1,0.0192307692307692,0.688320517539978
Umstead,NC_Forest_Umstead_UM31_2023_2023,2023,35.85739,-78.740796,2023-09-01,2023-11-11,71,Forest,Suburban,4,0.0563380281690141,0.502294540405273
Umstead,NC_Forest_Umstead_UM32_2023_2023,2023,35.85722,-78.737974,2023-09-01,2023-11-11,71,Forest,Suburban,2,0.028169014084507,0.502294540405273
Umstead,NC_Forest_Umstead_UM33_2023_2023,2023,35.85695,-78.73444,2023-09-01,2023-11-11,71,Forest,Suburban,2,0.028169014084507,0.688320517539978
Umstead,NC_Forest_Umstead_UM34_2023_2023,2023,35.85759,-78.73115,2023-09-01,2023-11-11,71,Forest,Suburban,2,0.028169014084507,0.688320517539978
Umstead,NC_Forest_Umstead_UM35_2023_2023,2023,35.86018,-78.740953,2023-09-01,2023-10-20,49,Forest,Suburban,1,0.0204081632653061,0.502294540405273
Umstead,NC_Forest_Umstead_UM36_2023_2023,2023,35.86029,-78.737775,2023-09-01,2023-11-11,71,Forest,Suburban,4,0.0563380281690141,0.688320517539978
Umstead,NC_Forest_Umstead_UM37_2023_2023,2023,35.86007,-78.734435,2023-09-01,2023-11-11,71,Forest,Suburban,2,0.028169014084507,0.688320517539978
Umstead,NC_Forest_Umstead_UM38_2023_2023,2023,35.86004,-78.731894,2023-09-01,2023-11-11,71,Forest,Suburban,4,0.0563380281690141,0.688320517539978
Umstead,NC_Forest_Umstead_UM39_2023_2023,2023,35.85494,-78.744293,2023-09-01,2023-11-11,71,Forest,Suburban,2,0.028169014084507,0.502294540405273
Umstead,NC_Forest_Umstead_UM40_2023_2023,2023,35.85234,-78.734482,2023-09-01,2023-11-11,71,Forest,Suburban,2,0.028169014084507,0.60556823015213
Umstead,NC_Forest_Umstead_UM41_2023_2023,2023,35.85259,-78.731056,2023-09-01,2023-11-11,71,Forest,Suburban,1,0.0140845070422535,0.60556823015213
Umstead,NC_Forest_Umstead_UM42_2023_2023,2023,35.85765,-78.744277,2023-09-01,2023-11-11,71,Forest,Suburban,12,0.169014084507042,0.502294540405273
Umstead,NC_Forest_Umstead_UM43_2023_2023,2023,35.85715,-78.76745,2023-09-01,2023-11-11,71,Forest,Suburban,7,0.0985915492957746,0.233665496110916
Umstead,NC_Forest_Umstead_UM44_2023_2023,2023,35.86034,-78.744112,2023-09-01,2023-11-11,71,Forest,Suburban,8,0.112676056338028,0.502294540405273
Umstead,NC_Forest_Umstead_UM48_2023_2023,2023,35.85531,-78.76075,2023-09-01,2023-11-11,71,Forest,Suburban,3,0.0422535211267606,0.233665496110916
Umstead,NC_Forest_Umstead_UM4_2023_2023,2023,35.83065,-78.74003,2023-09-01,2023-11-11,71,Forest,Suburban,2,0.028169014084507,0.65970778465271
Umstead,NC_Forest_Umstead_UM50_2023_2023,2023,35.83569,-78.74375,2023-09-01,2023-11-11,71,Forest,Suburban,2,0.028169014084507,0.584512889385223
Umstead,NC_Forest_Umstead_UM5_2023_2023,2023,35.83094,-78.73543,2023-09-01,2023-11-11,71,Forest,Suburban,2,0.028169014084507,0.689830124378204
Umstead,NC_Forest_Umstead_UM6_2023,2023,35.83336,-78.75123,2023-09-01,2023-11-11,71,Forest,Suburban,2,0.028169014084507,0.770701885223389
Umstead,NC_Forest_Umstead_UM7_2023_2023,2023,35.83354,-78.74746,2023-09-01,2023-11-11,71,Forest,Suburban,3,0.0422535211267606,0.65970778465271
Umstead,NC_Forest_Umstead_UM8_2023_2023,2023,35.83349,-78.74355,2023-09-01,2023-11-11,71,Forest,Suburban,3,0.0422535211267606,0.65970778465271
Umstead,NC_Forest_Umstead_Um17_2023_2023,2023,35.84947,-78.76416,2023-09-01,2023-11-11,71,Forest,Suburban,6,0.0845070422535211,0.562998116016388
Umstead,NC_Forest_Umstead_Um18_2023_2023,2023,35.84923,-78.76049,2023-09-01,2023-11-11,71,Forest,Suburban,5,0.0704225352112676,0.562998116016388
Umstead,NC_Forest_Umstead_Um24_2023_2023,2023,35.85487,-78.771073,2023-09-01,2023-11-11,71,Forest,Suburban,5,0.0704225352112676,0.646479427814484
Umstead,NC_Forest_Umstead_Um26_2023_2023,2023,35.85489,-78.76451,2023-09-01,2023-11-11,71,Forest,Suburban,6,0.0845070422535211,0.233665496110916
Umstead,NC_Forest_Umstead_Um28_2023_2023,2023,35.85205,-78.76414,2023-09-01,2023-11-11,71,Forest,Suburban,2,0.028169014084507,0.562998116016388
Umstead,NC_Forest_Umstead_Um45_2023_2023,2023,35.85693,-78.76417,2023-09-01,2023-11-11,71,Forest,Suburban,13,0.183098591549296,0.233665496110916
Umstead,NC_Forest_Umstead_Um47_2023_2023,2023,35.85157,-78.75992,2023-09-21,2023-11-11,51,Forest,Suburban,1,0.0196078431372549,0.562998116016388
WCU,NC_Forest_WCU_20_02_2020,2020,35.31735,-83.2216,2020-09-22,2020-10-06,14,Forest,Rural,2,0.142857142857143,0.350820571184158
WCU,NC_Forest_WCU_20_03_2020,2020,35.27706,-83.36804,2020-09-05,2020-11-01,57,Forest,Rural,4,0.0701754385964912,0.40445140004158
WCU,NC_Forest_WCU_20_08_2020,2020,35.28419,-83.17191,2020-09-16,2020-10-29,43,Forest,Rural,2,0.0465116279069767,0.650158941745758
WCU,NC_Forest_WCU_20_09_2020,2020,35.27,-83.19,2020-09-15,2020-10-31,46,Forest,Rural,3,0.0652173913043478,0.279722332954407
WCU,NC_Forest_WCU_20_11_2020,2020,35.3379,-83.20861,2020-10-16,2020-11-01,16,Forest,Rural,11,0.6875,0.63588273525238
WCU,NC_Forest_WCU_20_12_2020,2020,35.33667,-83.20714,2020-10-12,2020-11-01,20,Forest,Rural,12,0.6,0.63588273525238
WCU,NC_Forest_WCU_20_13_2020,2020,35.30739,-83.21206,2020-09-20,2020-11-02,43,Forest,Rural,1,0.0232558139534884,0.453928560018539
YarnallKnob,NC_Forest_Yarnall_Knob_20_01_2020,2020,36.18573,-81.64703,2020-10-12,2020-11-01,20,Forest,Rural,25,1.25,0.65909868478775
YarnallKnob,NC_Forest_Yarnall_Knob_20_02_2020,2020,36.18673,-81.64892,2020-09-05,2020-11-01,57,Forest,Rural,83,1.45614035087719,0.65909868478775
YarnallKnob,NC_Forest_Yarnall_Knob_20_03_2020,2020,36.18873,-81.647,2020-09-05,2020-09-09,4,Forest,Rural,2,0.5,0.65909868478775
YarnallKnob,NC_Forest_Yarnall_Knob_20_04_2020,2020,36.18715,-81.64549,2020-09-05,2020-11-01,57,Forest,Rural,1,0.0175438596491228,0.709023237228394
YarnallKnob,NC_Forest_Yarnall_Knob_20_05_2020,2020,36.18551,-81.65012,2020-09-05,2020-11-01,57,Forest,Rural,68,1.19298245614035,0.65909868478775
YarnallKnob,NC_Forest_Yarnall_Knob_20_06_2020,2020,36.18814,-81.65035,2020-09-05,2020-10-30,55,Forest,Rural,14,0.254545454545455,0.65909868478775
YarnallKnob,NC_Forest_Yarnall_Knob_20_07_2020,2020,36.18324,-81.64552,2020-09-05,2020-11-01,57,Forest,Rural,2,0.0350877192982456,0.709023237228394
YarnallKnob,NC_Forest_Yarnall_Knob_20_08_2020,2020,36.1817,-81.64333,2020-09-05,2020-10-30,55,Forest,Rural,0,0,0.709023237228394
YarnallKnob,NC_Forest_Yarnall_Knob_20_09_2020,2020,36.1845,-81.64752,2020-09-19,2020-11-01,43,Forest,Rural,1,0.0232558139534884,0.65909868478775
YarnallKnob,NC_Forest_Yarnall_Knob_20_10_2020,2020,36.18355,-81.64184,2020-09-19,2020-11-01,43,Forest,Rural,4,0.0930232558139535,0.709023237228394
MtGlum,NC_Forest_mtglum23.02_2023_2023,2023,35.49712,-82.29734,2023-09-10,2023-11-28,79,Forest,Rural,2,0.0253164556962025,0.236306667327881
MtGlum,NC_Forest_mtglum23.03_2023_2023,2023,35.49951,-82.29794,2023-09-10,2023-10-20,40,Forest,Rural,1,0.025,0.396887749433517
MtGlum,NC_Forest_mtglum23.04_2023_2023,2023,35.50009,-82.30057,2023-09-10,2023-11-28,79,Forest,Rural,2,0.0253164556962025,0.195370584726334
MtGlum,NC_Forest_mtglum23.05_2023_2023,2023,35.50111,-82.29875,2023-09-10,2023-11-28,79,Forest,Rural,2,0.0253164556962025,0.396887749433517
MtGlum,NC_Forest_mtglum23.07_2023_2023,2023,35.50377,-82.30597,2023-09-10,2023-11-28,79,Forest,Rural,2,0.0253164556962025,0.195370584726334
MtGlum,NC_Forest_mtglum23.09_2023_2023,2023,35.50112,-82.3061,2023-09-10,2023-11-06,57,Forest,Rural,2,0.0350877192982456,0.195370584726334
MtGlum,NC_Forest_mtglum23.13_2023_2023,2023,35.50576,-82.30783,2023-09-10,2023-11-25,76,Forest,Rural,1,0.0131578947368421,0.195370584726334
MtGlum,NC_Forest_mtglum23.15_2023_2023,2023,35.50218,-82.30105,2023-09-10,2023-11-28,79,Forest,Rural,2,0.0253164556962025,0.195370584726334
Alamance,NC_GreatBend_Forest_1_Fall19_2019,2019,36.14193,-79.43244,2019-09-20,2019-10-14,24,Forest,Rural,2,0.0833333333333333,0.722495436668396
Alamance,NC_GreatBend_Forest_2_Fall19_2019,2019,36.14161,-79.43012,2019-08-29,2019-09-20,22,Forest,Rural,2,0.0909090909090909,0.645595371723175
Haywood,NC_Haywood_JM_Developed_1_Fall19_2019,2019,35.47188,-82.88088,2019-10-04,2019-10-26,22,Forest,Rural,4,0.181818181818182,0.662413775920868
Pender,NC_HollyShelterGL_Forest_13_Fall19_2019,2019,34.54214,-77.80784,2019-09-13,2019-10-04,21,Forest,Rural,2,0.0952380952380952,0.114309906959534
Pender,NC_HollyShelterGL_Forest_19_Fall19_2019,2019,34.55835,-77.67464,2019-09-17,2019-10-04,17,Forest,Rural,1,0.0588235294117647,0.0662607252597809
Pender,NC_HollyShelterGL_Forest_20_Fall19_2019,2019,34.56456,-77.73872,2019-09-13,2019-10-04,21,Forest,Rural,2,0.0952380952380952,0.232880055904388
Pender,NC_HollyShelterGL_Forest_23_Fall19_2019,2019,34.55806,-77.70218,2019-09-15,2019-09-21,6,Forest,Rural,0,0,0.138778060674667
Pender,NC_HollyShelterGL_Forest_25_Fall19_2019,2019,34.42885,-77.68848,2019-08-23,2019-09-13,21,Forest,Rural,2,0.0952380952380952,0.271697402000427
Pender,NC_HollyShelterGL_Forest_27_Fall19_2019,2019,34.43197,-77.70248,2019-09-13,2019-10-04,21,Forest,Rural,2,0.0952380952380952,0.284137547016144
Pender,NC_HollyShelterGL_Forest_28_Fall19_2019,2019,34.43496,-77.7081,2019-08-23,2019-09-13,21,Forest,Rural,2,0.0952380952380952,0.284137547016144
Pender,NC_HollyShelterGL_Forest_36_Fall19_2019,2019,34.42365,-77.7401,2019-08-24,2019-09-13,20,Forest,Rural,1,0.05,0.169604688882828
Pender,NC_HollyShelterGL_Forest_8_Fall19_2019,2019,34.56958,-77.7886,2019-08-23,2019-09-13,21,Forest,Rural,2,0.0952380952380952,0.188721746206284
Pender,NC_HollyShelterGL_Open_12_Fall19_2019,2019,34.43613,-77.73663,2019-09-15,2019-10-04,19,Forest,Rural,3,0.157894736842105,0.315775752067566
Pender,NC_HollyShelterGL_Open_1_Fall19_2019,2019,34.54709,-77.80761,2019-09-13,2019-10-04,21,Forest,Rural,12,0.571428571428571,0.114309906959534
Pender,NC_HollyShelterGL_Open_2_Fall19_2019,2019,34.45766,-77.70305,2019-08-23,2019-09-13,21,Forest,Rural,10,0.476190476190476,0.193243533372879
Pender,NC_HollyShelterGL_Open_4_Fall19_2019,2019,34.4347,-77.72433,2019-09-15,2019-10-04,19,Forest,Rural,16,0.842105263157895,0.290825337171555
Pender,NC_HollyShelterGL_Open_8_Fall19_2019,2019,34.42595,-77.69303,2019-09-13,2019-10-04,21,Forest,Rural,6,0.285714285714286,0.564862847328186
Dare,NC_Hyde_E_1_Fall19_2019,2019,35.83696,-75.81265,2019-08-26,2019-09-16,21,Wetland,Rural,4,0.19047619047619,0.472947478294373
Dare,NC_Hyde_E_2_Fall19_2019,2019,35.82978,-75.81005,2019-08-26,2019-09-16,21,Wetland,Rural,3,0.142857142857143,0.399304628372192
Dare,NC_Hyde_L_1_Fall19_2019,2019,35.88944,-75.95813,2019-08-23,2019-09-13,21,Wetland,Rural,2,0.0952380952380952,0.112840235233307
Dare,NC_Hyde_L_2_Fall19_2019,2019,35.89109,-75.95516,2019-08-23,2019-09-13,21,Wetland,Rural,2,0.0952380952380952,0.201036334037781
Dare,NC_JockeysRidgeSP_Open_5_2019,2019,35.9629,-75.6299,2019-09-16,2019-10-09,23,Wetland,Rural,3,0.130434782608696,NA
Burke,NC_JohnsRiverGL_Dev_1_Fall19_2019,2019,35.7976,-81.66632,2019-10-08,2019-10-28,20,Forest,Rural,3,0.15,0.342873990535736
Burke,NC_JohnsRiverGL_Forest_1_Fall19_2019,2019,35.79428,-81.63394,2019-10-28,2019-11-17,20,Forest,Rural,0,0,0.168342292308807
Burke,NC_JohnsRiverGL_Forest_2_Fall19_2019,2019,35.80085,-81.67653,2019-10-07,2019-10-28,21,Forest,Rural,1,0.0476190476190476,0.393283367156982
Burke,NC_JohnsRiverGL_Forest_3_Fall19_2019,2019,35.80878,-81.68459,2019-10-07,2019-10-28,21,Forest,Rural,2,0.0952380952380952,0.380059152841568
Burke,NC_JohnsRiverGL_Forest_4_Fall19_2019,2019,35.81515,-81.69077,2019-10-09,2019-10-28,19,Forest,Rural,1,0.0526315789473684,0.327920347452164
Burke,NC_JohnsRiverGL_Forest_5_Fall19_2019,2019,35.79378,-81.65502,2019-10-28,2019-11-17,20,Forest,Rural,0,0,0.52252334356308
Burke,NC_JohnsRiverGL_Forest_6_Fall19_2019,2019,35.79044,-81.6707,2019-11-04,2019-11-15,11,Forest,Rural,0,0,0.43117105960845997
Burke,NC_JohnsRiverGL_Forest_7_Fall19_2019,2019,35.8126,-81.6519,2019-10-31,2019-11-18,18,Forest,Rural,1,0.0555555555555556,0.52445662021637
Burke,NC_JohnsRiverGL_Forest_8_Fall19_2019,2019,35.80435,-81.63491,2019-10-29,2019-11-18,20,Forest,Rural,0,0,0.360345304012299
Burke,NC_JohnsRiverGL_Open_1_Fall19_2019,2019,35.79696,-81.68385,2019-10-09,2019-10-28,19,Forest,Rural,2,0.105263157894737,0.393283367156982
M&MRanch,NC_M&M_01 09/06/2023_2023,2023,35.70443,-78.27805,2023-09-06,2023-10-21,45,Forest,Rural,5,0.111111111111111,0.391376256942749
M&MRanch,NC_M&M_03 09/06/2023_2023,2023,35.70591,-78.27932,2023-09-06,2023-10-21,45,Forest,Rural,2,0.0444444444444444,0.404307544231415
M&MRanch,NC_M&M_04 09/06/2023_2023,2023,35.7049,-78.28145,2023-10-01,2023-10-19,18,Forest,Rural,0,0,0.391376256942749
