Project,Camera_Trap_Array,Site_Name,Deployment_ID,Date_Out,Date_Retrieved,First_Detection,Survey_Days,Latitude,Longitude,Time_Zone,Habitat,Feature_Water,Feature_Road,Feature_Human_Trail,Feature_Human_Structure,Feature_Log_Rock_Outcrop,Vegetation_Ground_Cover,Vegetation_Understory,Vegetation_Canopy,Camera_Height,Resticted_Field,Obstructed_view,Wide
North Carolina's Candid Critters,NC_Pender County,NC_HollyShelterGL_Forest_28_Fall19,d55684,8/23/19,9/13/19,8/23/19,21,34.43496,-77.7081,EST,forest,0,0,0,0,0,high,0,0,1,0,0,0
North Carolina's Candid Critters,NC_Pender County,NC_HollyShelterGL_Forest_36_Fall19,d55685,8/24/19,9/13/19,8/24/19,20,34.42365,-77.7401,EST,forest,0,0,0,0,0,high,high,0,1,0,0,0
North Carolina's Candid Critters,NC_Pender County,NC_HollyShelterGL_Forest_8_Fall19,d55686,8/23/19,9/13/19,8/23/19,21,34.56958,-77.7886,EST,forest,0,0,0,0,0,high,low,low,1,0,0,0
North Carolina's Candid Critters,NC_Pender County,NC_HollyShelterGL_Open_1_Fall19,d55694,9/13/19,10/4/19,9/13/19,21,34.54709,-77.80761,EST,grassland,0,0,0,0,0,high,high,0,1,0,0,0
North Carolina's Candid Critters,NC_Pender County,NC_HollyShelterGL_Open_12_Fall19,d55695,9/15/19,10/4/19,9/15/19,19,34.43613,-77.73663,EST,grassland,0,0,0,0,0,high,low,0,2,0,0,0
North Carolina's Candid Critters,NC_Pender County,NC_HollyShelterGL_Open_2_Fall19,d55696,8/23/19,9/13/19,8/23/19,21,34.45766,-77.70305,EST,grassland,0,0,0,0,0,high,0,0,1,0,0,0
North Carolina's Candid Critters,NC_Pender County,NC_HollyShelterGL_Open_4_Fall19,d55697,9/15/19,10/4/19,9/15/19,19,34.4347,-77.72433,EST,grassland,0,0,0,0,0,high,low,0,2,0,0,0
North Carolina's Candid Critters,NC_Pender County,NC_HollyShelterGL_Open_8_Fall19,d55698,9/13/19,10/4/19,9/13/19,21,34.42595,-77.69303,EST,grassland,0,0,0,0,0,high,low,0,1,0,0,0
NCSU Camera Trapping,NC_Schenck 2019:Large Forest,NC_Sch19_01,d60452,9/12/19,10/5/19,9/12/19,23,35.81801,-78.7316,EST,forest,0,0,0,0,0,low,low,high,2,0,0,0
NCSU Camera Trapping,NC_Schenck 2019:Large Forest,NC_Sch19_02,d60453,9/10/19,10/1/19,9/10/19,21,35.8131,-78.7272,EST,forest,0,0,0,0,0,low,high,low,1,0,0,0
NCSU Camera Trapping,NC_Schenck 2019:Large Forest,NC_Sch19_03,d60454,9/10/19,10/5/19,9/10/19,25,35.8206,-78.7234,EST,forest,0,0,0,0,0,low,0,low,1,0,0,0
NCSU Camera Trapping,NC_Schenck 2019:Large Forest,NC_Sch19_04,d60455,9/9/19,9/30/19,9/9/19,21,35.81699,-78.73388,EST,forest,0,0,1,0,0,0,low,low,1,0,0,0
NCSU Camera Trapping,NC_Schenck 2019:Large Forest,NC_Sch19_05,d60456,9/12/19,10/5/19,9/12/19,23,35.8183,-78.7317,EST,forest,0,0,0,0,0,high,low,low,1,0,0,0
NCSU Camera Trapping,NC_Schenck 2019:Large Forest,NC_Sch19_06,d60457,9/10/19,10/1/19,9/10/19,21,35.81582,-78.7284,EST,forest,0,0,0,0,0,low,medium,low,1,0,0,0
NCSU Camera Trapping,NC_Schenck 2019:Large Forest,NC_Sch19_07,d60458,9/9/19,9/30/19,9/9/19,21,35.81675,-78.7216,EST,forest,0,0,0,0,0,low,medium,low,1,0,0,0
NCSU Camera Trapping,NC_Schenck 2019:Large Forest,NC_Sch19_09,d60460,9/9/19,10/1/19,9/9/19,22,35.82283,-78.7297,EST,forest,0,0,1,0,0,low,low,low,1,0,0,0
NCSU Camera Trapping,NC_Schenck 2019:Large Forest,NC_Sch19_10,d60461,9/10/19,10/1/19,9/10/19,21,35.81573,-78.7259,EST,forest,0,0,0,0,0,low,low,low,1,0,0,0
NCSU Camera Trapping,NC_Schenck 2019:Large Forest,NC_Sch19_11,d60462,9/13/19,10/4/19,9/13/19,21,35.81854,-78.72936,EST,forest,0,0,0,0,0,low,low,low,1,0,0,0
NCSU Camera Trapping,NC_Schenck 2019:Large Forest,NC_Sch19_12,d60463,9/9/19,9/30/19,9/9/19,21,35.81833,-78.72694,EST,forest,0,0,0,0,0,low,medium,high,1,0,0,0
NCSU Camera Trapping,NC_Schenck 2019:Large Forest,NC_Sch19_13_b,d61791,9/9/19,9/30/19,9/9/19,21,35.81861,-78.72444,EST,forest,0,0,0,0,0,low,low,high,1,0,0,0
NCSU Camera Trapping,NC_Schenck 2019:Large Forest,NC_Sch19_14,d60465,9/10/19,10/1/19,9/10/19,21,35.81234,-78.7299,EST,forest,0,0,0,0,0,low,low,low,1,0,0,0
NCSU Camera Trapping,NC_Schenck 2019:Large Forest,NC_Sch19_15,d60466,9/9/19,10/1/19,9/9/19,22,35.82033,-78.7306,EST,forest,0,0,0,0,0,low,low,low,1,0,0,0
NCSU Camera Trapping,NC_Schenck 2019:Large Forest,NC_Sch19_16,d60467,9/13/19,10/4/19,9/13/19,21,35.82094,-78.72762,EST,forest,0,0,0,0,0,low,low,low,1,0,0,0
NCSU Camera Trapping,NC_Schenck 2019:Large Forest,NC_Sch19_18,d60469,9/10/19,10/1/19,9/10/19,21,35.82468,-78.7294,EST,forest,0,0,0,0,0,high,medium,0,1,0,0,0
NCSU Camera Trapping,NC_Schenck 2019:Large Forest,NC_Sch19_19,d60470,9/9/19,9/30/19,9/9/19,21,35.81629,-78.7236,EST,forest,0,0,1,1,0,0,0,low,1,0,0,0
NCSU Camera Trapping,NC_Schenck 2019:Large Forest,NC_Sch19_20,d60471,9/10/19,10/1/19,9/10/19,21,35.8145,-78.7306,EST,forest,0,0,0,0,0,high,0,0,1,0,0,0
NCSU Camera Trapping,NC_Schenck 2019:Large Forest,NC_Sch19_21,d60472,9/10/19,10/5/19,9/10/19,25,35.8217,-78.7253,EST,forest,0,0,0,0,0,low,low,0,1,0,0,0
NCSU Camera Trapping,NC_Schenck 2019:Large Forest,NC_Sch19_23,d60474,9/9/19,9/30/19,9/9/19,21,35.81543,-78.7332,EST,forest,0,0,0,0,0,high,low,low,1,0,0,0
NCSU Camera Trapping,NC_Schenck 2019:Large Forest,NC_Sch19_24,d60475,9/10/19,10/1/19,9/10/19,21,35.81077,-78.727,EST,forest,0,0,0,0,0,high,low,low,1,0,0,0
North Carolina's Candid Critters,NC_Surry County,NC_FFF18_Open_Surry_2_Fall19,d55734,9/16/19,10/7/19,9/16/19,21,36.36273,-80.83186,EST,forest,0,0,0,0,0,high,low,low,2,0,0,0
North Carolina's Candid Critters,NC_Surry County,NC_Surry_A_1_Fall19,d55735,9/13/19,10/4/19,9/13/19,21,36.44092,-80.87418,EST,forest,0,0,0,0,0,low,medium,low,1,0,0,0
North Carolina's Candid Critters,NC_Surry County,NC_Surry_A_10_Fall19,d55736,9/16/19,10/7/19,9/16/19,21,36.30064,-80.73492,EST,grassland,0,0,0,0,0,high,0,0,1,0,0,0
North Carolina's Candid Critters,NC_Surry County,NC_Surry_A_13_Fall19,d55716,10/7/19,10/28/19,10/7/19,21,36.26718,-80.81097,EST,forest,0,0,0,1,0,low,low,0,1,0,0,0
North Carolina's Candid Critters,NC_Surry County,NC_Surry_A_14_Fall19,d55717,9/16/19,10/7/19,9/16/19,21,36.45428,-80.9344,EST,grassland,0,0,0,0,0,high,high,0,1,0,0,0
North Carolina's Candid Critters,NC_Surry County,NC_Surry_A_15_Fall19,d55737,10/7/19,10/28/19,10/7/19,21,36.3706,-80.91858,EST,forest,0,0,0,0,0,high,low,low,1,0,0,0
North Carolina's Candid Critters,NC_Surry County,NC_Surry_A_16_Fall19,d55738,10/5/19,10/25/19,10/5/19,20,36.32639,-80.54414,EST,grassland,0,0,0,0,0,high,low,0,1,0,0,0
North Carolina's Candid Critters,NC_Surry County,NC_Surry_A_17_Fall19,d55718,9/12/19,10/4/19,9/12/19,22,36.32057,-80.54257,EST,forest,0,0,0,0,0,high,high,low,1,0,0,0
North Carolina's Candid Critters,NC_Surry County,NC_Surry_A_18_Fall19,d55719,9/12/19,10/7/19,9/12/19,25,36.29907,-80.55568,EST,forest,0,0,0,0,0,low,low,low,1,0,0,0
North Carolina's Candid Critters,NC_Surry County,NC_Surry_A_19_Fall19,d55720,9/12/19,10/7/19,9/12/19,25,36.30388,-80.56001,EST,forest,0,0,0,0,0,high,low,low,1,0,0,0
North Carolina's Candid Critters,NC_Surry County,NC_Surry_A_20_Fall19,d55739,9/16/19,10/7/19,9/16/19,21,36.44909,-80.57015,EST,grassland,0,0,0,0,0,high,0,0,1,0,0,0
North Carolina's Candid Critters,NC_Surry County,NC_Surry_A_21_Fall19,d55722,9/16/19,10/7/19,9/16/19,21,36.45106,-80.57308,EST,forest,0,0,0,0,0,low,low,low,1,0,0,0
North Carolina's Candid Critters,NC_Surry County,NC_Surry_A_24_Fall19,d55724,10/7/19,10/28/19,10/7/19,21,36.3331,-80.78246,EST,forest,0,0,0,0,0,low,low,low,1,0,0,0
North Carolina's Candid Critters,NC_Surry County,NC_Surry_A_26_Fall19,d55726,9/13/19,10/4/19,9/13/19,21,36.41162,-80.86149,EST,forest,0,0,0,0,0,low,0,0,1,0,0,0
North Carolina's Candid Critters,NC_Surry County,NC_Surry_A_28_Fall19,d55728,9/13/19,10/4/19,9/13/19,21,36.45248,-80.87012,EST,forest,0,0,0,0,0,medium,high,low,1,0,0,0
North Carolina's Candid Critters,NC_Surry County,NC_Surry_A_29_Fall19,d55729,9/13/19,10/4/19,9/13/19,21,36.28069,-80.4611,EST,forest,0,0,0,0,0,low,medium,low,1,0,0,0
North Carolina's Candid Critters,NC_Surry County,NC_Surry_A_30_Fall19,d55703,10/7/19,10/28/19,10/7/19,21,36.2514,-80.85255,EST,forest,0,0,0,0,0,high,low,0,1,0,0,0
North Carolina's Candid Critters,NC_Surry County,NC_Surry_A_31_Fall19,d55704,9/12/19,10/4/19,9/12/19,22,36.2512,-80.83182,EST,forest,0,0,0,0,0,high,low,low,1,0,0,0
North Carolina's Candid Critters,NC_Surry County,NC_Surry_A_4_Fall19,d55730,10/4/19,10/25/19,10/4/19,21,36.36305,-80.66957,EST,grassland,0,0,0,0,0,high,low,low,1,0,0,0
North Carolina's Candid Critters,NC_Surry County,NC_Surry_A_5_Fall19,d55742,9/12/19,10/4/19,9/12/19,22,36.37087,-80.65781,EST,grassland,0,0,0,1,0,high,low,0,1,0,0,0
North Carolina's Candid Critters,NC_Surry County,NC_Surry_A_6_Fall19,d55731,9/18/19,10/5/19,9/18/19,17,36.3467,-80.7712,EST,forest,0,0,0,0,0,high,low,0,1,0,0,0
North Carolina's Candid Critters,NC_Surry County,NC_Surry_A_7_Fall19,d55743,10/5/19,10/24/19,10/5/19,19,36.3178,-80.8182,EST,grassland,0,0,0,0,0,high,low,0,1,0,0,0
North Carolina's Candid Critters,NC_Surry County,NC_Surry_A_8_Fall19,d55732,9/13/19,10/4/19,9/13/19,21,36.34865,-80.86001,EST,forest,0,0,0,0,0,high,medium,low,1,0,0,0
Snapshot USA - 2019,ND_Grassland_Oakville_Prairie,ND_Grassland_Oakville_Prairie_1,d61312,9/12/19,10/18/19,9/13/19,36,47.90318,-97.3148,CST,grassland,0,0,0,0,0,low,low,high,1,0,0,0
Snapshot USA - 2019,ND_Grassland_Oakville_Prairie,ND_Grassland_Oakville_Prairie_2,d61313,9/12/19,10/18/19,9/12/19,36,47.89588,-97.31433,CST,grassland,0,0,0,0,0,medium,medium,high,1,0,0,0
Snapshot USA - 2019,ND_Grassland_Oakville_Prairie,ND_Grassland_Oakville_Prairie_3,d61314,9/12/19,10/18/19,10/15/19,36,47.90147,-97.32291,CST,grassland,0,0,0,0,0,low,medium,high,1,0,0,0
Snapshot USA - 2019,ND_Grassland_Oakville_Prairie,ND_Grassland_Oakville_Prairie_4,d61315,9/12/19,10/18/19,10/10/19,36,47.90522,-97.32455,CST,grassland,0,0,0,0,0,low,medium,high,1,0,0,0
Snapshot USA - 2019,ND_Grassland_Oakville_Prairie,ND_Grassland_Oakville_Prairie_5,d61316,9/12/19,10/18/19,9/13/19,36,47.90957,-97.31067,CST,grassland,0,0,0,0,0,low,medium,high,1,0,0,0
Snapshot USA - 2019,ND_Grassland_Oakville_Prairie,ND_Grassland_Oakville_Prairie_6,d61317,9/12/19,10/18/19,9/30/19,36,47.89179,-97.32127,CST,grassland,0,0,0,0,0,medium,low,high,0,0,0,0
Snapshot USA - 2019,ND_Grassland_Oakville_Prairie,ND_Grassland_Oakville_Prairie_7,d61318,9/12/19,10/18/19,9/29/19,36,47.89796,-97.3213,CST,grassland,0,0,0,0,0,low,high,high,1,0,0,0
Snapshot USA - 2019,ND_Grassland_Oakville_Prairie,ND_Grassland_Oakville_Prairie_8,d61319,9/12/19,10/18/19,9/12/19,36,47.89832,-97.31014,CST,grassland,0,0,0,0,0,high,low,low,1,0,0,0
Snapshot USA - 2019,ND_Grassland_Oakville_Prairie,ND_Grassland_Oakville_Prairie_9,d61320,9/12/19,10/18/19,9/23/19,36,47.89089,-97.3246,CST,forest,0,0,0,0,0,low,high,high,1,0,0,0
Snapshot USA - 2019,NE_Grassland_Lincoln,NE_Grassland_Lincoln_11,d60559,9/19/19,10/3/19,9/19/19,14,40.6844,-96.857,CST,forest,0,0,0,0,0,medium,medium,high,1,0,0,0
Snapshot USA - 2019,NE_Grassland_Lincoln,NE_Grassland_Lincoln_12,d60560,9/19/19,10/16/19,9/19/19,27,40.6824,-96.8438,CST,forest,0,0,0,0,0,medium,medium,high,1,0,0,0
Snapshot USA - 2019,NE_Grassland_Lincoln,NE_Grassland_Lincoln_13,d60561,9/19/19,9/25/19,9/21/19,6,40.6858,-96.8544,CST,grassland,0,0,0,0,0,high,low,low,1,0,0,0
Snapshot USA - 2019,NE_Grassland_Lincoln,NE_Grassland_Lincoln_15,d60563,9/25/19,10/16/19,9/25/19,21,40.6831,-96.8518,CST,grassland,0,0,0,0,0,high,low,0,1,0,0,0
Snapshot USA - 2019,NE_Grassland_Lincoln,NE_Grassland_Lincoln_16,d60564,9/25/19,10/16/19,9/25/19,21,40.6975,-96.8378,CST,grassland,0,0,0,0,0,high,low,0,1,0,0,0
Snapshot USA - 2019,NE_Grassland_Lincoln,NE_Grassland_Lincoln_17,d60565,9/19/19,10/15/19,9/19/19,26,40.6968,-96.8357,CST,grassland,0,0,0,0,0,high,low,0,1,0,0,0
Snapshot USA - 2019,NE_Grassland_Lincoln,NE_Grassland_Lincoln_18,d60566,9/19/19,10/14/19,9/19/19,25,40.6961,-96.8334,CST,grassland,0,0,0,0,0,high,low,0,1,0,0,0
Snapshot USA - 2019,NE_Grassland_Lincoln,NE_Grassland_Lincoln_19,d60567,9/25/19,10/15/19,9/25/19,20,40.6945,-96.8358,CST,grassland,0,0,0,0,0,high,low,0,1,0,0,0
Snapshot USA - 2019,NE_Grassland_Lincoln,NE_Grassland_Lincoln_2,d60550,9/19/19,10/16/19,9/19/19,27,40.6942,-96.8503,CST,grassland,0,0,0,0,0,high,low,0,1,0,0,0
Snapshot USA - 2019,NE_Grassland_Lincoln,NE_Grassland_Lincoln_20,d60568,9/25/19,10/7/19,9/25/19,12,40.6961,-96.8311,CST,grassland,0,0,0,0,0,high,medium,medium,1,0,0,0
Snapshot USA - 2019,NE_Grassland_Lincoln,NE_Grassland_Lincoln_4,d60552,9/19/19,10/16/19,9/19/19,27,40.6879,-96.8523,CST,grassland,0,1,0,0,0,high,low,low,1,0,0,1
Snapshot USA - 2019,NE_Grassland_Lincoln,NE_Grassland_Lincoln_5,d60553,9/25/19,10/16/19,9/25/19,21,40.6889,-96.8546,CST,grassland,0,0,0,0,0,high,medium,low,1,0,0,1
Snapshot USA - 2019,NE_Grassland_Lincoln,NE_Grassland_Lincoln_6,d60554,9/25/19,10/16/19,9/25/19,21,40.6926,-96.8549,CST,grassland,0,0,0,0,0,high,low,0,1,0,0,1
Snapshot USA - 2019,NE_Grassland_Lincoln,NE_Grassland_Lincoln_7,d60555,9/19/19,10/26/19,9/19/19,37,40.6943,-96.8565,CST,grassland,0,0,0,0,0,high,low,0,1,0,0,1
Snapshot USA - 2019,NE_Grassland_Lincoln,NE_Grassland_Lincoln_8,d60556,9/19/19,10/26/19,9/19/19,37,40.6909,-96.8569,CST,anthropogenic,0,0,0,1,0,high,medium,medium,1,0,0,1
Snapshot USA - 2019,NE_Grassland_Lincoln,NE_Grassland_Lincoln_9,d60557,9/25/19,10/26/19,9/19/19,31,40.6884,-96.8569,CST,grassland,0,0,0,0,0,high,low,low,1,0,0,1
Snapshot USA - 2019,NH_Forest_Lancaster,NH_Forest_Lancaster_1,d62559,8/30/19,10/29/19,8/30/19,60,45.21374,-71.08986,EST,forest,0,0,0,1,0,medium,medium,high,1,0,0,0
Snapshot USA - 2019,NH_Forest_Lancaster,NH_Forest_Lancaster_2,d62560,9/1/19,11/6/19,9/1/19,66,45.23198,-71.11049,EST,forest,0,0,0,1,0,high,high,medium,1,0,0,0
Snapshot USA - 2019,NH_Forest_Lancaster,NH_Forest_Lancaster_3,d62561,9/5/19,11/8/19,9/5/19,64,45.18418,-71.15907,EST,forest,0,0,0,0,0,high,medium,low,0,0,0,0
Snapshot USA - 2019,NH_Forest_Lancaster,NH_Forest_Lancaster_5,d62563,8/30/19,11/24/19,8/30/19,86,45.18189,-71.13473,EST,forest,0,0,0,1,0,high,medium,medium,1,0,0,0
Snapshot USA - 2019,NH_Forest_Lancaster,NH_Forest_Lancaster_6,d62564,8/31/19,10/13/19,8/31/19,43,45.28265,-71.09856,EST,forest,0,0,0,0,0,high,high,medium,1,0,0,0
Snapshot USA - 2019,NH_Forest_Lancaster,NH_Forest_Lancaster_7,d62565,8/30/19,10/27/19,8/30/19,58,45.2573,-71.10031,EST,forest,0,0,0,1,0,high,medium,high,1,0,0,0
Snapshot USA - 2019,NH_Forest_Lancaster,NH_Forest_Lancaster_8,d62566,9/1/19,11/9/19,9/1/19,69,45.07564,-71.1037,EST,forest,0,0,0,0,0,high,high,high,1,0,0,0
Snapshot USA - 2019,NH_Forest_Lancaster,NH_Forest_Lancaster_9,d62567,8/30/19,10/29/19,8/30/19,60,45.14856,-71.25655,EST,forest,0,0,0,0,0,high,medium,high,1,0,0,0
Snapshot USA - 2019,NJ_Forest_Rutgers,NJ_Forest_Rutgers_2,d59913,9/1/19,9/18/19,9/1/19,17,40.51185,-74.43735,EST,grassland,0,0,0,0,0,high,low,0,1,0,0,1
Snapshot USA - 2019,NJ_Forest_Rutgers,NJ_Forest_Rutgers_3,d59914,9/1/19,11/1/19,9/1/19,61,40.51215,-74.43978,EST,grassland,0,0,0,0,0,high,low,0,1,0,0,1
Snapshot USA - 2019,NJ_Forest_Rutgers,NJ_Forest_Rutgers_4,d59915,9/1/19,11/1/19,8/31/19,61,40.52096,-74.4468,EST,forest,0,0,0,0,1,medium,high,high,1,0,0,1
Snapshot USA - 2019,NJ_Forest_Rutgers,NJ_Forest_Rutgers_5,d59916,9/1/19,10/9/19,9/1/19,38,40.52084,-74.44028,EST,grassland,0,0,0,0,0,high,0,0,1,0,0,1
Snapshot USA - 2019,NJ_Forest_Rutgers,NJ_Forest_Rutgers_6,d59917,9/1/19,11/1/19,9/1/19,61,40.51793,-74.44247,EST,grassland,0,0,0,0,0,high,low,low,1,0,0,1
Snapshot USA - 2019,NJ_Forest_Rutgers,NJ_Forest_Rutgers_7,d59918,9/1/19,11/1/19,9/1/19,61,40.51519,-74.44028,EST,grassland,0,0,0,0,0,high,low,0,0,0,0,1
Snapshot USA - 2019,NM_Desert_White_Sands,NM_Desert_White_Sands_10,d58279,9/1/19,10/15/19,9/13/19,44,32.75869,-106.28979,MST,grassland,0,0,0,0,0,high,medium,low,1,0,0,1
Snapshot USA - 2019,NM_Desert_White_Sands,NM_Desert_White_Sands_11,d58280,9/1/19,9/11/19,9/1/19,10,32.76395,-106.32391,MST,grassland,0,0,0,0,0,high,0,0,1,0,0,1
Snapshot USA - 2019,NM_Desert_White_Sands,NM_Desert_White_Sands_12,d58281,9/3/19,9/29/19,9/16/19,26,32.7104,-106.40512,MST,grassland,0,0,0,0,0,high,medium,medium,1,0,0,1
Snapshot USA - 2019,NM_Desert_White_Sands,NM_Desert_White_Sands_14,d58283,9/8/19,10/15/19,9/1/19,37,32.7561,-106.2552,MST,grassland,0,0,0,0,0,high,medium,low,1,0,0,1
Snapshot USA - 2019,NM_Desert_White_Sands,NM_Desert_White_Sands_15,d58284,9/1/19,10/20/19,9/24/19,49,32.79844,-106.28077,MST,desert,0,0,0,0,0,low,low,0,1,0,0,0
Snapshot USA - 2019,NM_Desert_White_Sands,NM_Desert_White_Sands_16,d58285,9/1/19,10/15/19,9/6/19,44,32.84366,-106.26896,MST,forest,1,0,0,0,0,low,low,medium,0,0,0,1
Snapshot USA - 2019,NM_Desert_White_Sands,NM_Desert_White_Sands_2,d58271,9/1/19,10/17/19,9/4/19,46,32.74573,-106.37073,MST,forest,0,0,0,0,0,medium,medium,high,1,0,0,0
Snapshot USA - 2019,NM_Desert_White_Sands,NM_Desert_White_Sands_20,d58289,9/5/19,9/19/19,9/12/19,14,32.84289,-106.24383,MST,forest,0,0,0,0,0,high,low,medium,1,0,0,1
Snapshot USA - 2019,NM_Desert_White_Sands,NM_Desert_White_Sands_3,d58272,9/1/19,9/9/19,9/5/19,8,32.73004,-106.39783,MST,forest,1,0,0,0,1,high,medium,low,1,0,0,1
Snapshot USA - 2019,NM_Desert_White_Sands,NM_Desert_White_Sands_30,d58299,9/8/19,10/20/19,9/9/19,42,32.75631,-106.21816,MST,desert,0,0,0,0,0,0,0,0,1,0,0,0
Snapshot USA - 2019,NM_Desert_White_Sands,NM_Desert_White_Sands_32,d58301,9/3/19,9/7/19,9/3/19,4,32.80842,-106.19525,MST,desert,0,0,0,0,0,low,low,0,1,0,0,0
Snapshot USA - 2019,NM_Desert_White_Sands,NM_Desert_White_Sands_33,d58302,9/3/19,9/4/19,9/4/19,2,32.69233,-106.27633,MST,desert,0,0,0,0,0,medium,0,0,1,0,0,0
Snapshot USA - 2019,NM_Desert_White_Sands,NM_Desert_White_Sands_34,d58303,9/5/19,9/7/19,9/1/19,2,32.68241,-106.33821,MST,desert,0,0,0,0,0,low,low,0,1,0,0,0
Snapshot USA - 2019,NM_Desert_White_Sands,NM_Desert_White_Sands_46,d58315,9/1/19,10/10/19,9/3/19,39,32.84148,-106.1831,MST,desert,0,0,0,0,0,0,0,0,1,0,0,0
Snapshot USA - 2019,NM_Desert_White_Sands,NM_Desert_White_Sands_6,d58275,9/4/19,10/5/19,9/10/19,31,32.86945,-106.19823,MST,desert,0,0,0,0,0,low,low,0,1,0,0,0
Snapshot USA - 2019,NM_Desert_White_Sands,NM_Desert_White_Sands_7,d58276,9/9/19,10/11/19,9/20/19,32,32.77459,-106.19391,MST,desert,0,0,0,0,0,0,0,0,1,0,0,0
Snapshot USA - 2019,NM_Desert_White_Sands,NM_Desert_White_Sands_9,d58278,9/7/19,10/5/19,9/24/19,28,32.72799,-106.27275,MST,desert,0,0,0,0,0,low,low,0,0,0,0,0
Snapshot USA - 2019,NV_Desert_Mojave,NV_Desert_Mojave_1,d59686,10/9/19,10/12/19,9/7/19,3,35.61135,-114.91732,PST,desert,0,0,0,0,0,low,low,0,1,0,0,0
Snapshot USA - 2019,NV_Desert_Mojave,NV_Desert_Mojave_10,d59695,9/1/19,10/20/19,9/1/19,49,35.65716,-114.84793,PST,desert,0,0,0,0,0,high,low,0,1,0,0,0
Snapshot USA - 2019,NV_Desert_Mojave,NV_Desert_Mojave_11,d59696,10/8/19,10/18/19,10/9/19,10,35.64823,-114.84528,PST,desert,0,0,0,0,0,low,medium,0,1,0,0,0
Snapshot USA - 2019,NV_Desert_Mojave,NV_Desert_Mojave_12,d59697,9/22/19,10/20/19,9/24/19,28,35.60558,-114.92269,PST,desert,0,0,0,0,0,low,medium,low,1,0,0,0
Snapshot USA - 2019,NV_Desert_Mojave,NV_Desert_Mojave_2,d59687,9/8/19,10/18/19,9/8/19,40,35.62098,-114.91526,PST,desert,0,0,0,0,0,low,low,0,1,0,0,0
Snapshot USA - 2019,NV_Desert_Mojave,NV_Desert_Mojave_3,d59688,10/9/19,10/12/19,9/2/19,3,35.62384,-114.91139,PST,desert,0,0,0,0,0,low,low,low,1,0,0,0
Snapshot USA - 2019,NV_Desert_Mojave,NV_Desert_Mojave_4,d59689,9/9/19,10/15/19,9/9/19,36,35.63081,-114.90113,PST,desert,0,0,0,0,0,low,medium,low,1,0,0,0
Snapshot USA - 2019,NV_Desert_Mojave,NV_Desert_Mojave_5,d59690,9/8/19,10/11/19,9/8/19,33,35.6501,-114.87387,PST,desert,0,0,0,0,0,medium,low,0,1,0,0,0
Snapshot USA - 2019,NV_Desert_Mojave,NV_Desert_Mojave_6,d59691,9/18/19,10/17/19,9/18/19,29,35.65257,-114.87087,PST,desert,0,1,0,0,0,medium,low,0,2,0,0,0
Snapshot USA - 2019,NV_Desert_Mojave,NV_Desert_Mojave_7,d59692,9/2/19,10/20/19,9/3/19,48,35.65584,-114.85079,PST,desert,0,0,0,0,0,low,low,0,1,0,0,1
Snapshot USA - 2019,NV_Desert_Mojave,NV_Desert_Mojave_8,d59693,9/5/19,10/2/19,9/5/19,27,35.65374,-114.84919,PST,desert,0,0,0,0,0,low,low,0,1,0,0,0
Snapshot USA - 2019,NV_Desert_Mojave,NV_Desert_Mojave_9,d59694,9/1/19,10/18/19,9/1/19,47,35.65128,-114.8449,PST,desert,0,0,0,0,0,low,low,0,1,0,0,0
Snapshot USA - 2019,NY_Forest_Albany_Pine_Bush,NY_Forest_Albany_Pine_Bush_1,d60968,9/21/19,10/23/19,9/22/19,32,42.72113,-73.85796,EST,forest,0,0,0,0,0,low,medium,0,1,0,0,0
Snapshot USA - 2019,NY_Forest_Albany_Pine_Bush,NY_Forest_Albany_Pine_Bush_10,d60977,9/21/19,10/24/19,9/21/19,33,42.71447,-73.85493,EST,forest,0,0,0,0,0,medium,low,medium,0,0,0,1
Snapshot USA - 2019,NY_Forest_Albany_Pine_Bush,NY_Forest_Albany_Pine_Bush_11,d60978,9/23/19,10/23/19,9/23/19,30,42.71773,-73.86497,EST,forest,0,0,0,0,0,low,medium,0,1,0,0,0
Snapshot USA - 2019,NY_Forest_Albany_Pine_Bush,NY_Forest_Albany_Pine_Bush_12,d60979,9/23/19,10/23/19,9/23/19,30,42.7161,-73.86333,EST,forest,0,0,0,0,0,high,medium,medium,1,0,0,1
Snapshot USA - 2019,NY_Forest_Albany_Pine_Bush,NY_Forest_Albany_Pine_Bush_13,d60980,9/23/19,10/23/19,9/23/19,30,42.71485,-73.86023,EST,forest,0,0,0,0,0,high,medium,medium,1,0,0,1
Snapshot USA - 2019,NY_Forest_Albany_Pine_Bush,NY_Forest_Albany_Pine_Bush_14,d60981,9/23/19,10/15/19,9/23/19,22,42.71277,-73.85683,EST,forest,0,0,0,0,0,medium,medium,0,1,0,0,0
Snapshot USA - 2019,NY_Forest_Albany_Pine_Bush,NY_Forest_Albany_Pine_Bush_15,d60982,9/23/19,10/23/19,9/23/19,30,42.71123,-73.85499,EST,forest,0,0,0,0,0,low,medium,0,1,0,0,0
Snapshot USA - 2019,NY_Forest_Albany_Pine_Bush,NY_Forest_Albany_Pine_Bush_2,d60969,9/21/19,10/23/19,9/21/19,32,42.7198,-73.85596,EST,forest,0,0,0,0,0,low,medium,high,1,0,0,1
