Array,Site_Name,Year,Latitude,Longitude,Start_Date,End_Date,Survey_Days,Humans_Per_Camera_Per_Day
ARNWR,NC_Wetland_ARNWR_21_dep_13_2021,2021,35.86550132,-75.91550241,2021-09-29,2021-11-04,36,6.61111111111111
ARNWR,NC_Wetland_ARNWR_21_dep_15_2021,2021,35.85894884,-75.94591823,2021-09-29,2021-11-04,36,17.0277777777778
ARNWR,NC_Wetland_ARNWR_21_dep_16_2021,2021,35.8648507,-75.96551713,2021-09-29,2021-11-04,36,4.41666666666667
ARNWR,NC_Wetland_ARNWR_21_dep_1_2021,2021,35.78809091,-75.91407893,2021-09-29,2021-11-04,36,0.111111111111111
ARNWR,NC_Wetland_ARNWR_21_dep_21_2021,2021,35.80215487,-75.94350262,2021-09-29,2021-11-04,36,0.222222222222222
ARNWR,NC_Wetland_ARNWR_21_dep_22_2021,2021,35.81886654,-75.94220281,2021-09-29,2021-11-04,36,0.0555555555555556
ARNWR,NC_Wetland_ARNWR_21_dep_23_2021,2021,35.80268228,-75.88577354,2021-09-29,2021-11-04,36,0.0555555555555556
ARNWR,NC_Wetland_ARNWR_21_dep_2_2021,2021,35.81900574,-75.95015517,2021-09-29,2021-10-13,14,0.428571428571429
ARNWR,NC_Wetland_ARNWR_21_dep_3_2021,2021,35.80055681,-75.94643293,2021-09-29,2021-10-20,21,0.142857142857143
ARNWR,NC_Wetland_ARNWR_21_dep_4_2021,2021,35.771048,-75.89102,2021-09-29,2021-10-24,25,0.84
ARNWR,NC_Wetland_ARNWR_21_dep_5_2021,2021,35.82585159,-75.89602719,2021-09-29,2021-11-04,36,0.444444444444444
ARNWR,NC_Wetland_ARNWR_21_dep_6_2021,2021,35.82808296,-75.88708721,2021-09-29,2021-11-04,36,0.0555555555555556
ARNWR,NC_Wetland_ARNWR_21_dep_8_2021,2021,35.80873258,-75.85589911,2021-09-29,2021-11-04,36,3.33333333333333
ARNWR,NC_Wetland_ARNWR_21_dep_9_2021,2021,35.79156166,-75.87258708,2021-09-29,2021-11-04,36,0.5
ARNWR,NC_Wetland_ARNWR_22_Cam01_2022,2022,35.7881,-75.9141,2022-09-02,2022-10-06,34,1.73529411764706
ARNWR,NC_Wetland_ARNWR_22_Cam02_2022,2022,35.8189,-75.9501,2022-09-02,2022-10-20,48,0.0416666666666667
ARNWR,NC_Wetland_ARNWR_22_Cam03_2022,2022,35.7978,-75.9449,2022-09-02,2022-10-20,48,0.0416666666666667
ARNWR,NC_Wetland_ARNWR_22_Cam04_2022,2022,35.7713,-75.8911,2022-09-02,2022-10-20,48,1.52083333333333
ARNWR,NC_Wetland_ARNWR_22_Cam05_2022,2022,35.8259,-75.8962,2022-09-02,2022-10-20,48,1.64583333333333
ARNWR,NC_Wetland_ARNWR_22_Cam06_2022,2022,35.8281,-75.887,2022-09-02,2022-10-20,48,0.0625
ARNWR,NC_Wetland_ARNWR_22_Cam07_2022,2022,35.822,-75.8726,2022-09-02,2022-10-20,48,3.8125
ARNWR,NC_Wetland_ARNWR_22_Cam08_2022,2022,35.8087,-75.856,2022-09-02,2022-10-20,48,3.125
ARNWR,NC_Wetland_ARNWR_22_Cam09_2022,2022,35.7915,-75.8726,2022-09-02,2022-10-20,48,0.125
ARNWR,NC_Wetland_ARNWR_22_Cam10_2022,2022,35.7776,-75.8212,2022-09-02,2022-10-20,48,0.354166666666667
ARNWR,NC_Wetland_ARNWR_22_Cam11_2022,2022,35.8424,-75.8299,2022-09-02,2022-10-20,48,0.104166666666667
ARNWR,NC_Wetland_ARNWR_22_Cam12_2022,2022,35.8655,-75.9156,2022-09-02,2022-09-03,1,4
ARNWR,NC_Wetland_ARNWR_22_Cam13_2022,2022,35.8655,-75.9156,2022-09-02,2022-10-20,48,3.4375
ARNWR,NC_Wetland_ARNWR_22_Cam14_2022,2022,35.8019,-75.934,2022-09-02,2022-10-20,48,0.0416666666666667
ARNWR,NC_Wetland_ARNWR_22_Cam15_2022,2022,35.8589,-75.9458,2022-09-02,2022-10-20,48,5.95833333333333
ARNWR,NC_Wetland_ARNWR_22_Cam16_2022,2022,35.8026,-75.8857,2022-09-02,2022-10-20,48,0.0416666666666667
ARNWR,NC_Wetland_ARNWR_22_Cam17_2022,2022,35.8624,-75.9245,2022-09-02,2022-10-20,48,7.8125
ARNWR,NC_Wetland_ARNWR_22_Cam18_2022,2022,35.8529,-75.8511,2022-09-02,2022-10-20,48,11.2083333333333
ARNWR,NC_Wetland_ARNWR_22_Cam19_2022,2022,35.8069,-75.8022,2022-09-02,2022-10-20,48,18.0208333333333
ARNWR,NC_Wetland_ARNWR_22_Cam20_2022,2022,35.8612,-75.8463,2022-09-02,2022-10-20,48,8
NC_Moore County,NC_WeymouthWoodsSP_Trail_18_2_2019,2019,35.16056,-79.37528,2019-08-30,2019-09-20,21,0.0952380952380952
NC_Moore County,NC_WeymouthWoods_Forest_8_Fall_2019,2019,35.1425,-79.395,2019-09-20,2019-10-11,21,0.0476190476190476
NC_Dare County,NC_WrightBrothersNM_4_Fall19_2019,2019,36.0073,-75.67326,2019-08-24,2019-09-16,23,0.173913043478261
NC_Dare County,NC_WrightBrothersNM_Open_4_Fall_2019,2019,36.0105,-75.6734,2019-08-25,2019-09-16,22,0.318181818181818
MtGlum,NC_for_mtglum_1 09/18/2021_2021,2021,35.495985,-82.299184,2021-09-18,2021-10-05,17,0.0588235294117647
MtGlum,NC_for_mtglum_15 09/19/2021_2021,2021,35.502176,-82.301047,2021-09-19,2021-11-13,55,0.0363636363636364
MtGlum,NC_for_mtglum_3 09/19/2021_2021,2021,35.499513,-82.2979397,2021-09-19,2021-11-13,55,0.0363636363636364
MtGlum,NC_for_mtglum_4 09/18/2021_2021,2021,35.500085,-82.300575,2021-09-18,2021-11-13,56,0.0357142857142857
MtGlum,NC_for_mtglum_5 09/18/2021_2021,2021,35.501109,-82.298754,2021-09-18,2021-11-13,56,0.0357142857142857
MtGlum,NC_for_mtglum_6 09/19/2021_2021,2021,35.503984,-82.303598,2021-09-19,2021-11-13,55,0.109090909090909
MtGlum,NC_for_mtglum_8 09/19/2021_2021,2021,35.502305,-82.307859,2021-09-19,2021-11-13,55,0.0363636363636364
MtGlum,NC_forest_Mtglum_10_2021_2021,2021,35.501895,-82.30362,2021-09-19,2021-10-22,33,0.0303030303030303
MtGlum,NC_forest_mtglum_9 09/19/2021_2021,2021,35.501121,-82.306099,2021-09-19,2021-11-13,55,0.127272727272727
MtGlum,NC_mtglum_13 09/19/2021_2021,2021,35.505764,-82.307834,2021-09-19,2021-10-09,20,0.05
ND_Grassland_Oakville_Prairie,ND_Grassland_Oakville_Prairie_1_2019,2019,47.90318,-97.3148,2019-09-12,2019-10-18,36,0
ND_Grassland_Oakville_Prairie_20,ND_Grassland_Oakville_Prairie_20_01_2020,2020,47.90315,-97.31468,2020-09-16,2020-10-15,29,0.0344827586206897
ND_Grassland_Oakville_Prairie_20,ND_Grassland_Oakville_Prairie_20_02_2020,2020,47.89599,-97.31435,2020-09-16,2020-10-13,27,0.037037037037037
ND_Grassland_Oakville_Prairie_20,ND_Grassland_Oakville_Prairie_20_03_2020,2020,47.90147,-97.32291,2020-09-16,2020-09-22,6,0.166666666666667
ND_Grassland_Oakville_Prairie_20,ND_Grassland_Oakville_Prairie_20_04_2020,2020,47.90523,-97.32466,2020-09-16,2020-09-21,5,0.2
ND_Grassland_Oakville_Prairie_20,ND_Grassland_Oakville_Prairie_20_05_2020,2020,47.90956,-97.31054,2020-09-16,2020-11-04,49,0.0612244897959184
ND_Grassland_Oakville_Prairie_20,ND_Grassland_Oakville_Prairie_20_06_2020,2020,47.89177,-97.32142,2020-09-16,2020-09-21,5,0.2
ND_Grassland_Oakville_Prairie_20,ND_Grassland_Oakville_Prairie_20_08_2020,2020,47.89832,-97.3101,2020-09-16,2020-10-13,27,0.037037037037037
ND_Grassland_Oakville_Prairie_20,ND_Grassland_Oakville_Prairie_20_09_2020,2020,47.89089,-97.3246,2020-09-16,2020-10-10,24,0.125
ND_Grassland_Oakville_Prairie_20,ND_Grassland_Oakville_Prairie_20_10_2020,2020,47.91356,-97.32027,2020-09-16,2020-10-12,26,0.192307692307692
ND_Grassland_Oakville_Prairie_20,ND_Grassland_Oakville_Prairie_20_11_2020,2020,47.90964,-97.32153,2020-09-16,2020-11-04,49,0.0204081632653061
ND_Grassland_Oakville_Prairie,ND_Grassland_Oakville_Prairie_2_2019,2019,47.89588,-97.31433,2019-09-12,2019-10-18,36,0
ND_Grassland_Oakville_Prairie,ND_Grassland_Oakville_Prairie_3_2019,2019,47.90147,-97.32291,2019-09-12,2019-10-18,36,0
ND_Grassland_Oakville_Prairie,ND_Grassland_Oakville_Prairie_4_2019,2019,47.90522,-97.32455,2019-09-12,2019-10-18,36,0
ND_Grassland_Oakville_Prairie,ND_Grassland_Oakville_Prairie_5_2019,2019,47.90957,-97.31067,2019-09-12,2019-10-18,36,0
ND_Grassland_Oakville_Prairie,ND_Grassland_Oakville_Prairie_6_2019,2019,47.89179,-97.32127,2019-09-12,2019-10-18,36,0
ND_Grassland_Oakville_Prairie,ND_Grassland_Oakville_Prairie_7_2019,2019,47.89796,-97.3213,2019-09-12,2019-10-18,36,0
ND_Grassland_Oakville_Prairie,ND_Grassland_Oakville_Prairie_8_2019,2019,47.89832,-97.31014,2019-09-12,2019-10-18,36,0
ND_Grassland_Oakville_Prairie,ND_Grassland_Oakville_Prairie_9_2019,2019,47.89089,-97.3246,2019-09-12,2019-10-18,36,0
CoteauRanch,ND_Grassland_coteau_ranch_01_2022,2022,47.3985,-100.2611,2022-09-08,2022-10-23,45,0.0666666666666667
CoteauRanch,ND_Grassland_coteau_ranch_02_2022,2022,47.4056,-100.2655,2022-09-08,2022-10-23,45,0.0444444444444444
CoteauRanch,ND_Grassland_coteau_ranch_03_2022,2022,47.4105,-100.2742,2022-09-08,2022-10-12,34,0.147058823529412
CoteauRanch,ND_Grassland_coteau_ranch_05_2022,2022,47.4024,-100.2778,2022-09-08,2022-10-23,45,0.0444444444444444
CoteauRanch,ND_Grassland_coteau_ranch_06_2022,2022,47.3983,-100.2688,2022-09-08,2022-10-23,45,0.0444444444444444
CoteauRanch,ND_Grassland_coteau_ranch_07_2022,2022,47.3928,-100.2658,2022-09-08,2022-10-23,45,0.0888888888888889
CoteauRanch,ND_Grassland_coteau_ranch_08_2022,2022,47.3939,-100.2756,2022-09-08,2022-10-23,45,0.0666666666666667
CoteauRanch,ND_Grassland_coteau_ranch_09_2022,2022,47.4172,-100.2481,2022-09-08,2022-10-12,34,0.0294117647058824
CoteauRanch,ND_grassland_coteau_ranch_04_2022,2022,47.4108,-100.2588,2022-09-14,2022-10-23,39,0.0512820512820513
OakvillePrairie,ND_grassland_oakville_prairie09b_2022,2022,47.8909,-97.3246,2022-10-19,2022-11-02,14,0.214285714285714
OakvillePrairie,ND_grassland_oakville_prairie_01_2022,2022,47.9033,-97.3147,2022-09-14,2022-10-18,34,0.0294117647058824
OakvillePrairie,ND_grassland_oakville_prairie_02_2022,2022,47.896,-97.3144,2022-09-14,2022-10-18,34,0.0294117647058824
OakvillePrairie,ND_grassland_oakville_prairie_02b_2022,2022,47.896,-97.3144,2022-10-19,2022-11-02,14,0.0714285714285714
OakvillePrairie,ND_grassland_oakville_prairie_03_2022,2022,47.9015,-97.3229,2022-09-14,2022-10-18,34,0
OakvillePrairie,ND_grassland_oakville_prairie_04_2022,2022,47.9053,-97.324700000000007,2022-09-14,2022-10-18,34,0.0294117647058824
OakvillePrairie,ND_grassland_oakville_prairie_05_2022,2022,47.9096,-97.3105,2022-09-14,2022-10-18,34,0.0294117647058824
OakvillePrairie,ND_grassland_oakville_prairie_05b_2022,2022,47.9096,-97.3105,2022-10-18,2022-10-21,3,1.33333333333333
OakvillePrairie,ND_grassland_oakville_prairie_05c_2022,2022,47.9096,-97.3105,2022-10-19,2022-11-02,14,0
OakvillePrairie,ND_grassland_oakville_prairie_06_2022,2022,47.8918,-97.3214,2022-09-14,2022-10-18,34,0.0294117647058824
OakvillePrairie,ND_grassland_oakville_prairie_06b_2022,2022,47.8918,-97.3214,2022-10-19,2022-11-02,14,0.0714285714285714
OakvillePrairie,ND_grassland_oakville_prairie_07_2022,2022,47.898,-97.3213,2022-09-14,2022-10-18,34,0
OakvillePrairie,ND_grassland_oakville_prairie_07b_2022,2022,47.898,-97.3213,2022-10-19,2022-11-02,14,0.0714285714285714
OakvillePrairie,ND_grassland_oakville_prairie_08_2022,2022,47.8984,-97.3102,2022-09-14,2022-10-18,34,0.0294117647058824
OakvillePrairie,ND_grassland_oakville_prairie_09_2022,2022,47.8909,-97.3246,2022-09-14,2022-10-18,34,0.0294117647058824
OakvillePrairie,ND_grassland_oakville_prairie_10_2022,2022,47.9136,-97.3203,2022-09-14,2022-10-18,34,0.0294117647058824
OakvillePrairie,ND_grassland_oakville_prairie_11_2022,2022,47.9096,-97.3215,2022-09-14,2022-10-18,34,0.0588235294117647
OakvillePrairie,ND_grassland_oakville_prairie_12_2022,2022,47.8968,-97.3179,2022-10-19,2022-11-02,14,0.142857142857143
OakvillePrairie,ND_grassland_oakville_prairie_13_2022,2022,47.8918,-97.3212,2022-10-19,2022-11-02,14,0.142857142857143
OakvillePrairie,ND_grassland_oakville_prairie_14_2022,2022,47.8936,-97.3057,2022-10-19,2022-11-02,14,0.142857142857143
OakvillePrairie,ND_grassland_oakville_prairie_15_2022,2022,47.8917,-97.3056,2022-10-19,2022-11-02,14,0.0714285714285714
OakvillePrairie,ND_grassland_oakville_prairie_16_2022,2022,47.8921,-97.3142,2022-10-19,2022-11-02,14,0.214285714285714
OakvillePrairie,ND_grassland_oakville_prairie_17_2022,2022,47.8913,-97.318,2022-10-19,2022-11-02,14,0.0714285714285714
OakvillePrairie,ND_grassland_oakville_prairie_dep10_2021,2021,47.91356,-97.32027,2021-09-16,2021-09-23,7,0.142857142857143
OakvillePrairie,ND_grassland_oakville_prairie_dep11_2021,2021,47.90964,-97.321533,2021-09-16,2021-10-03,17,0.0588235294117647
OakvillePrairie,ND_grassland_oakville_prairie_dep1_2021,2021,47.90315,-97.31468,2021-09-16,2021-09-22,6,0.166666666666667
OakvillePrairie,ND_grassland_oakville_prairie_dep2_2021,2021,47.89599,-97.31435,2021-09-16,2021-09-21,5,0.2
OakvillePrairie,ND_grassland_oakville_prairie_dep3_2021,2021,47.90147,-97.32291,2021-09-16,2021-09-22,6,0.166666666666667
OakvillePrairie,ND_grassland_oakville_prairie_dep4_2021,2021,47.90523,-97.32466,2021-09-16,2021-10-28,42,0.0476190476190476
OakvillePrairie,ND_grassland_oakville_prairie_dep5_2021,2021,47.90956,-97.31054,2021-09-16,2021-10-07,21,0.0476190476190476
OakvillePrairie,ND_grassland_oakville_prairie_dep6_2021,2021,47.89177,-97.32142,2021-09-16,2021-09-19,3,0.666666666666667
OakvillePrairie,ND_grassland_oakville_prairie_dep7_2021,2021,47.89796,-97.3213,2021-09-16,2021-09-22,6,0.166666666666667
OakvillePrairie,ND_grassland_oakville_prairie_dep8_2021,2021,47.89832,-97.3101,2021-09-16,2021-09-27,11,0.0909090909090909
OakvillePrairie,ND_grassland_oakville_prairie_dep9_2021,2021,47.89089,-97.3246,2021-09-16,2021-09-18,2,0.5
NE_Grassland_Lincoln,NE_Grassland_Lincoln_11_2019,2019,40.6844,-96.857,2019-09-19,2019-10-03,14,0.5
NE_Grassland_Lincoln,NE_Grassland_Lincoln_12_2019,2019,40.6824,-96.8438,2019-09-19,2019-10-16,27,0.111111111111111
NE_Grassland_Lincoln,NE_Grassland_Lincoln_13_2019,2019,40.6858,-96.8544,2019-09-19,2019-09-25,6,0.333333333333333
NE_Grassland_Lincoln,NE_Grassland_Lincoln_15_2019,2019,40.6831,-96.8518,2019-09-25,2019-10-16,21,0.19047619047619
NE_Grassland_Lincoln,NE_Grassland_Lincoln_16_2019,2019,40.6975,-96.8378,2019-09-25,2019-10-16,21,0.19047619047619
NE_Grassland_Lincoln,NE_Grassland_Lincoln_17_2019,2019,40.6968,-96.8357,2019-09-19,2019-10-15,26,0.153846153846154
NE_Grassland_Lincoln,NE_Grassland_Lincoln_18_2019,2019,40.6961,-96.8334,2019-09-19,2019-10-14,25,0.12
NE_Grassland_Lincoln,NE_Grassland_Lincoln_19_2019,2019,40.6945,-96.8358,2019-09-25,2019-10-15,20,0.1
NE_Grassland_Lincoln,NE_Grassland_Lincoln_20_2019,2019,40.6961,-96.8311,2019-09-25,2019-10-07,12,0.0833333333333333
NE_Grassland_Lincoln,NE_Grassland_Lincoln_2_2019,2019,40.6942,-96.8503,2019-09-19,2019-10-16,27,0.185185185185185
NE_Grassland_Lincoln,NE_Grassland_Lincoln_4_2019,2019,40.6879,-96.8523,2019-09-19,2019-10-16,27,0.185185185185185
NE_Grassland_Lincoln,NE_Grassland_Lincoln_5_2019,2019,40.6889,-96.8546,2019-09-25,2019-10-16,21,0.619047619047619
NE_Grassland_Lincoln,NE_Grassland_Lincoln_6_2019,2019,40.6926,-96.8549,2019-09-25,2019-10-16,21,2.0952380952381
NE_Grassland_Lincoln,NE_Grassland_Lincoln_7_2019,2019,40.6943,-96.8565,2019-09-19,2019-10-26,37,0.189189189189189
NE_Grassland_Lincoln,NE_Grassland_Lincoln_8_2019,2019,40.6909,-96.8569,2019-09-19,2019-10-26,37,0.0810810810810811
NE_Grassland_Lincoln,NE_Grassland_Lincoln_9_2019,2019,40.6884,-96.8569,2019-09-25,2019-10-26,31,0.129032258064516
Bartlett,NH_Forest_Bartlett_dep_01 07/20/2021_2021,2021,44.0641501,-71.2803394,2021-07-20,2021-09-19,61,0.0163934426229508
Bartlett,NH_Forest_Bartlett_dep_01_2021,2021,44.0600284,-71.2797219,2021-07-20,2021-09-19,61,0.0819672131147541
Bartlett,NH_Forest_Bartlett_dep_02_2021,2021,44.062608,-71.2774144,2021-07-20,2021-09-19,61,0.0163934426229508
Bartlett,NH_Forest_Bartlett_dep_04_2021,2021,44.0614638,-71.2822142,2021-07-20,2021-09-19,61,0.0655737704918033
Bartlett,NH_Forest_Bartlett_dep_05_2021,2021,44.05886021,-71.27313349,2021-07-20,2021-09-19,61,0.0655737704918033
Bartlett,NH_Forest_Bartlett_dep_06_2021,2021,44.0572582,-71.2710622,2021-07-20,2021-09-19,61,0
Bartlett,NH_Forest_Bartlett_dep_07_2021,2021,44.05414133,-71.29445815,2021-07-20,2021-10-01,73,0.0136986301369863
Bartlett,NH_Forest_Bartlett_dep_08_2021,2021,44.0521487,-71.2922522,2021-07-20,2021-10-01,73,0.0136986301369863
Bartlett,NH_Forest_Bartlett_dep_09 07/20/2021_2021,2021,44.057672,-71.29436,2021-07-20,2021-10-01,73,0.0136986301369863
Bartlett,NH_Forest_Bartlett_dep_10 07/20/2021_2021,2021,44.057006,-71.28964,2021-07-20,2021-10-01,73,0.0136986301369863
Bartlett,NH_Forest_Bartlett_dep_11_2021,2021,44.052233,-71.28426,2021-07-20,2021-10-01,73,0.0136986301369863
Bartlett,NH_Forest_Bartlett_dep_12 07/20/2021_2021,2021,44.0505713,-71.287465,2021-07-20,2021-10-01,73,0.0136986301369863
Bartlett,NH_Forest_Bartlett_dep_13_2021,2021,44.0556549,-71.2829176,2021-07-20,2021-10-01,73,0.205479452054795
Bartlett,NH_Forest_Bartlett_dep_14_2021,2021,44.05759287,-71.28470404,2021-07-20,2021-10-01,73,0.0136986301369863
Bartlett,NH_Forest_Bartlett_dep_15_2021,2021,44.05185248,-71.27905925,2021-07-20,2021-10-01,73,0.0136986301369863
Bartlett,NH_Forest_Bartlett_dep_16_2021,2021,44.0532016,-71.277008,2021-07-20,2021-10-01,73,0.0136986301369863
Bartlett,NH_Forest_Bartlett_dep_17_2021,2021,44.0554056,-71.2746761,2021-07-20,2021-09-19,61,0.0163934426229508
Bartlett,NH_Forest_Bartlett_dep_18_2021,2021,44.0565304,-71.2776159,2021-07-20,2021-09-19,61,0.0163934426229508
Bartlett,NH_Forest_Bartlett_dep_19_2021,2021,44.0620067,-71.3012732,2021-07-20,2021-10-01,73,0.0273972602739726
Bartlett,NH_Forest_Bartlett_dep_20_2021,2021,44.0606208,-71.2995515,2021-07-20,2021-10-01,73,0.0410958904109589
Bartlett,NH_Forest_Bartlett_dep_21_2021,2021,44.0530519,-71.3023235,2021-07-20,2021-10-01,73,0.0136986301369863
Bartlett,NH_Forest_Bartlett_dep_22_01_2022,2022,44.0642,-71.2803,2022-08-19,2022-10-09,51,0.0392156862745098
Bartlett,NH_Forest_Bartlett_dep_22_02_2022,2022,44.0626,-71.2774,2022-08-19,2022-10-09,51,0.0196078431372549
Bartlett,NH_Forest_Bartlett_dep_22_03_2022,2022,44.06,-71.2797,2022-08-19,2022-10-09,51,0.0588235294117647
Bartlett,NH_Forest_Bartlett_dep_22_04_2022,2022,44.0615,-71.2822,2022-08-18,2022-10-09,52,0.0192307692307692
Bartlett,NH_Forest_Bartlett_dep_22_05_2022,2022,44.0589,-71.2731,2022-08-18,2022-10-10,53,0
Bartlett,NH_Forest_Bartlett_dep_22_06_2022,2022,44.0573,-71.2711,2022-08-18,2022-10-10,53,0.0188679245283019
Bartlett,NH_Forest_Bartlett_dep_22_07_2022,2022,44.0541,-71.2945,2022-08-18,2022-10-09,52,0.0384615384615385
Bartlett,NH_Forest_Bartlett_dep_22_08_2022,2022,44.0521,-71.2923,2022-08-18,2022-10-09,52,0.0192307692307692
Bartlett,NH_Forest_Bartlett_dep_22_09_2022,2022,44.0577,-71.2944,2022-08-18,2022-10-09,52,0.0192307692307692
Bartlett,NH_Forest_Bartlett_dep_22_10_2022,2022,44.057,-71.2896,2022-08-19,2022-10-10,52,0.0192307692307692
Bartlett,NH_Forest_Bartlett_dep_22_11_2022,2022,44.0522,-71.2843,2022-08-18,2022-10-10,53,0.0188679245283019
Bartlett,NH_Forest_Bartlett_dep_22_12_2022,2022,44.0506,-71.2875,2022-08-18,2022-10-09,52,0.0192307692307692
Bartlett,NH_Forest_Bartlett_dep_22_13_2022,2022,44.0557,-71.2829,2022-08-18,2022-10-10,53,0.0943396226415094
Bartlett,NH_Forest_Bartlett_dep_22_14_2022,2022,44.0576,-71.2847,2022-08-18,2022-10-10,53,0.0566037735849057
Bartlett,NH_Forest_Bartlett_dep_22_15_2022,2022,44.0519,-71.2791,2022-08-19,2022-10-09,51,0.0392156862745098
Bartlett,NH_Forest_Bartlett_dep_22_16_2022,2022,44.0532,-71.277,2022-08-18,2022-10-09,52,0.0192307692307692
Bartlett,NH_Forest_Bartlett_dep_22_17_2022,2022,44.0554,-71.2747,2022-08-18,2022-10-09,52,0.0192307692307692
Bartlett,NH_Forest_Bartlett_dep_22_18_2022,2022,44.0565,-71.2776,2022-08-18,2022-10-09,52,0.0576923076923077
Bartlett,NH_Forest_Bartlett_dep_22_19_2022,2022,44.062,-71.3013,2022-08-18,2022-10-09,52,0.0192307692307692
Bartlett,NH_Forest_Bartlett_dep_22_2021,2021,44.05112527,-71.30116501,2021-07-20,2021-10-01,73,0.0136986301369863
Bartlett,NH_Forest_Bartlett_dep_22_20_2022,2022,44.0606,-71.2996,2022-08-18,2022-10-09,52,0.0192307692307692
Bartlett,NH_Forest_Bartlett_dep_22_21_2022,2022,44.0531,-71.3023,2022-08-19,2022-10-10,52,0.0192307692307692
Bartlett,NH_Forest_Bartlett_dep_22_22_2022,2022,44.0511,-71.3012,2022-08-19,2022-10-10,52,0.0192307692307692
Bartlett,NH_Forest_Bartlett_dep_22_23_2022,2022,44.0549,-71.3045,2022-08-19,2022-10-10,52,0.0192307692307692
Bartlett,NH_Forest_Bartlett_dep_22_24_2022,2022,44.0567,-71.3022,2022-08-19,2022-09-05,17,0
Bartlett,NH_Forest_Bartlett_dep_22_25_2022,2022,44.0512,-71.3062,2022-08-19,2022-10-10,52,0.0192307692307692
Bartlett,NH_Forest_Bartlett_dep_22_26_2022,2022,44.0528,-71.3076,2022-08-19,2022-10-10,52,0.0192307692307692
Bartlett,NH_Forest_Bartlett_dep_22_27_2022,2022,44.0486,-71.2945,2022-08-19,2022-10-10,52,0.0384615384615385
Bartlett,NH_Forest_Bartlett_dep_22_28_2022,2022,44.0494,-71.2968,2022-08-19,2022-10-09,51,0.0392156862745098
Bartlett,NH_Forest_Bartlett_dep_22_29_2022,2022,44.0471,-71.2843,2022-08-19,2022-10-09,51,0.0392156862745098
Bartlett,NH_Forest_Bartlett_dep_22_30_2022,2022,44.0483,-71.2867,2022-08-18,2022-10-09,52,0.0192307692307692
Bartlett,NH_Forest_Bartlett_dep_22_31_2022,2022,44.05,-71.2743,2022-08-19,2022-10-10,52,0.0384615384615385
Bartlett,NH_Forest_Bartlett_dep_22_32_2022,2022,44.0484,-71.2731,2022-08-19,2022-10-10,52,0.0769230769230769
Bartlett,NH_Forest_Bartlett_dep_22_33_2022,2022,44.0641,-71.2894,2022-08-18,2022-10-09,52,0.0192307692307692
Bartlett,NH_Forest_Bartlett_dep_22_34_2022,2022,44.0622,-71.2873,2022-08-19,2022-10-09,51,0.0196078431372549
Bartlett,NH_Forest_Bartlett_dep_23_2021,2021,44.05489127,-71.30446174,2021-07-20,2021-10-01,73,0.0136986301369863
Bartlett,NH_Forest_Bartlett_dep_24_2021,2021,44.0566563,-71.3022455,2021-07-20,2021-10-01,73,0.0410958904109589
Bartlett,NH_Forest_Bartlett_dep_25_2021,2021,44.051192,-71.3061805,2021-07-20,2021-10-01,73,0.0136986301369863
Bartlett,NH_Forest_Bartlett_dep_26_2021,2021,44.0528162,-71.307633,2021-07-20,2021-10-01,73,0.0136986301369863
Bartlett,NH_Forest_Bartlett_dep_27_2021,2021,44.0486186,-71.2945316,2021-07-20,2021-10-01,73,0.0136986301369863
Bartlett,NH_Forest_Bartlett_dep_28_2021,2021,44.0494465,-71.2967633,2021-07-20,2021-10-01,73,0.0136986301369863
Bartlett,NH_Forest_Bartlett_dep_29_2021,2021,44.0470556,-71.28425,2021-07-20,2021-10-01,73,0.0547945205479452
Bartlett,NH_Forest_Bartlett_dep_30_2021,2021,44.0482868,-71.2866978,2021-07-20,2021-10-01,73,0.0136986301369863
Bartlett,NH_Forest_Bartlett_dep_31_2021,2021,44.0500359,-71.2742534,2021-07-20,2021-10-01,73,0.0136986301369863
Bartlett,NH_Forest_Bartlett_dep_32_2021,2021,44.0484184,-71.2730782,2021-07-20,2021-10-01,73,0.0547945205479452
Bartlett,NH_Forest_Bartlett_dep_33_2021,2021,44.0641086,-71.2893527,2021-07-20,2021-10-01,73,0.0136986301369863
Bartlett,NH_Forest_Bartlett_dep_34_2021,2021,44.0621606,-71.2872576,2021-07-20,2021-10-01,73,0.0136986301369863
NH_Forest_Lancaster,NH_Forest_Lancaster_1_2019,2019,45.21374,-71.08986,2019-08-30,2019-10-29,60,0.0166666666666667
NH_Forest_Lancaster,NH_Forest_Lancaster_2_2019,2019,45.23198,-71.11049,2019-09-01,2019-11-06,66,0
NH_Forest_Lancaster,NH_Forest_Lancaster_3_2019,2019,45.18418,-71.15907,2019-09-05,2019-11-08,64,0.046875
NH_Forest_Lancaster,NH_Forest_Lancaster_5_2019,2019,45.18189,-71.13473,2019-08-30,2019-11-24,86,0.0813953488372093
NH_Forest_Lancaster,NH_Forest_Lancaster_6_2019,2019,45.28265,-71.09856,2019-08-31,2019-10-13,43,0
NH_Forest_Lancaster,NH_Forest_Lancaster_7_2019,2019,45.2573,-71.10031,2019-08-30,2019-10-27,58,0.0172413793103448
NH_Forest_Lancaster,NH_Forest_Lancaster_8_2019,2019,45.07564,-71.1037,2019-09-01,2019-11-09,69,0
