Camera_Trap_Array,Site_Name,Deployment_ID,Date_Out,Date_Retrieved,Survey_Days,Latitude,Longitude,Time_Zone,Development,detection_distance,Feature_Water,Feature_Road,Feature_Human_Trail,human_pics_removed,deployment_notes
OH_Forest_Huston-Brumbaugh Nature Center_20,OH_Forest_Huston-Brumbaugh Nature Center_20_08,d69856,2020-08-24,2020-10-28,65,40.81937,-81.09263,EST,Rural,10,0,0,0,n, 
OH_Forest_Huston-Brumbaugh Nature Center_20,OH_Forest_Huston-Brumbaugh Nature Center_20_09,d69857,2020-10-01,2020-10-28,27,40.82801,-81.07873,EST,Rural,10,0,0,0,n, 
OH_Forest_Huston-Brumbaugh Nature Center_20,OH_Forest_Huston-Brumbaugh Nature Center_20_10,d69858,2020-10-01,2020-10-28,27,40.82784,-81.08641,EST,Rural,10,0,0,0,n, 
OK_Grassland_Ardmore_20,OK_Grassland_Ardmore_01,d69865,2020-09-22,2020-10-11,19,34.01469,-97.20481,CST,Rural,10,0,0,1,n,Camera was facing a trail. Last picture was taken October 17th. Batteries Possibly died.
OK_Grassland_Ardmore_20,OK_Grassland_Ardmore_02,d69866,2020-09-21,2020-10-12,21,34.02183,-97.21402,CST,Wild, ,0,0,0,n, 
OK_Grassland_Ardmore_20,OK_Grassland_Ardmore_03,d69867,2020-08-07,2020-08-10,3,34.00578,-97.20782,CST,Wild, ,0,0,0,n, 
OK_Grassland_Ardmore_20,OK_Grassland_Ardmore_04,d69868,2020-09-21,2020-10-08,17,34.02115,-97.23507,CST,Wild, ,0,0,0,n, 
OK_Grassland_Ardmore_20,OK_Grassland_Ardmore_05,d69869,2020-09-21,2020-10-12,21,34.02033,-97.24765,CST,Wild, ,0,0,0,n, 
OK_Grassland_Ardmore_20,OK_Grassland_Ardmore_06,d69870,2020-09-21,2020-10-12,21,34.02041,-97.25938,CST,Wild, ,0,0,0,n, 
OK_Grassland_Ardmore_20,OK_Grassland_Ardmore_07,d69871,2020-09-21,2020-10-12,21,34.01143,-97.24363,CST,Wild, ,0,0,0,n, 
OK_Grassland_Ardmore_20,OK_Grassland_Ardmore_08,d69872,2020-09-21,2020-10-12,21,34.01014,-97.25905,CST,Wild, ,0,0,0,n, 
OK_Grassland_Ardmore_20,OK_Grassland_Ardmore_09,d69873,2020-09-21,2020-10-12,21,34.00307,-97.24773,CST,Wild, ,0,0,0,n, 
OK_Grassland_Ardmore_20,OK_Grassland_Ardmore_11,d69875,2020-09-21,2020-10-09,18,33.99221,-97.24042,CST,Wild, ,0,0,0,n, 
OK_Grassland_Ardmore_20,OK_Grassland_Ardmore_12,d69876,2020-09-21,2020-10-12,21,33.99503,-97.25365,CST,Rural,10,0,0,1,n,Facing a trail. Last picture taken October 21st.
OK_Grassland_Ardmore_20,OK_Grassland_Ardmore_13,d69877,2020-09-21,2020-10-10,19,33.98854,-97.2616,CST,Rural,10,0,0,1,n,Was facing a trail. Last picture taken on October 13th. There was a board put over this camera by person from September 20-26(pictures 7374-7397) Then partial for october 9th (9807-9830)  Then the boards was also put up October 9-10(9873-9926).
OK_Grassland_Ardmore_20,OK_Grassland_Ardmore_14,d69878,2020-09-21,2020-10-12,21,33.98766,-97.21201,CST,Rural,10,0,0,1,n,Facing a trail. Last Picture taken October 21st.
OK_Grassland_Ardmore_20,OK_Grassland_Ardmore_16,d69880,2020-09-21,2020-10-12,21,34.01496,-97.2544,CST,Rural,10,0,0,0,n,Last picture was october 19th
OK_Grassland_Burneyville_20,OK_Grassland_Burneyville_01,d69881,2020-09-21,2020-10-12,21,33.93761,-97.24606,CST,Rural,10,0,0,1,n,Facing a trail.
OK_Grassland_Burneyville_20,OK_Grassland_Burneyville_02,d69882,2020-09-21,2020-10-10,19,33.91887,-97.24581,CST,Rural,10,0,0,1,n,Camera was facing a trail that was in the background.
OK_Grassland_Burneyville_20,OK_Grassland_Burneyville_03,d69883,2020-09-21,2020-10-11,20,33.92557,-97.2376,CST,Rural,10,0,0,0,n,Forest
OK_Grassland_Burneyville_20,OK_Grassland_Burneyville_04,d69884,2020-09-21,2020-10-12,21,33.93123,-97.24473,CST,Wild,13.35,0,0,0,n, 
OK_Grassland_Burneyville_20,OK_Grassland_Burneyville_05,d69885,2020-09-21,2020-10-11,20,33.93751,-97.23693,CST,Wild,11.35,0,0,0,n, 
OK_Grassland_Burneyville_20,OK_Grassland_Burneyville_06,d69886,2020-09-21,2020-10-10,19,33.92588,-97.2294,CST,Wild,13.76,0,0,0,n, 
OK_Grassland_Burneyville_20,OK_Grassland_Burneyville_07,d69887,2020-09-21,2020-10-12,21,33.92276,-97.22277,CST,Wild,13.37,0,0,0,n, 
OK_Grassland_Burneyville_20,OK_Grassland_Burneyville_08,d69888,2020-09-21,2020-10-11,20,33.92962,-97.22271,CST,Wild,10.1,0,0,0,n, 
OK_Grassland_Burneyville_20,OK_Grassland_Burneyville_09,d69889,2020-09-22,2020-10-09,17,33.9383,-97.22241,CST,Wild,6,0,0,0,n, 
OK_Grassland_Burneyville_20,OK_Grassland_Burneyville_10,d69890,2020-09-21,2020-10-10,19,33.9353,-97.21341,CST,Wild,5.96,0,0,0,n, 
OK_Grassland_Burneyville_20,OK_Grassland_Burneyville_11,d69891,2020-09-21,2020-10-12,21,33.92562,-97.21477,CST,Wild,12.93,0,0,0,n, 
OK_Grassland_Burneyville_20,OK_Grassland_Burneyville_12,d69892,2020-09-21,2020-10-12,21,33.91998,-97.21239,CST,Wild,16.95,0,0,0,n, 
OK_Grassland_Burneyville_20,OK_Grassland_Burneyville_13,d69893,2020-09-21,2020-10-12,21,33.92007,-97.20673,CST,Wild,14.32,0,1,0,n, 
OR_Forest_Cow_Creek_20,OR_Forest_Cow_Creek_20_01,d69894,2020-10-06,2020-10-27,21,43.11358,-123.04456,PST,Rural,6,0,0,1,n,"on a trail, sort of"
OR_Forest_Cow_Creek_20,OR_Forest_Cow_Creek_20_02,d69895,2020-10-06,2020-10-27,21,43.10405,-123.03687,PST,Rural,12,0,0,0,n,camera along a stream
OR_Forest_Cow_Creek_20,OR_Forest_Cow_Creek_20_03,d69896,2020-10-06,2020-10-27,21,43.08963,-123.03425,PST,Rural,8,0,0,0,n,near a stream
OR_Forest_Cow_Creek_20,OR_Forest_Cow_Creek_20_04,d69897,2020-10-06,2020-10-27,21,43.08571,-122.98076,PST,Rural,8,0,0,0,n,"no trail just in woods, house not far away"
OR_Forest_Cow_Creek_20,OR_Forest_Cow_Creek_20_05,d69898,2020-10-06,2020-10-27,21,43.08825,-122.96037,PST,Rural,15,0,0,0,n,no trail
OR_Forest_Cow_Creek_20,OR_Forest_Cow_Creek_20_06,d69899,2020-10-06,2020-10-27,21,43.08361,-122.9912,PST,Rural,11,0,0,0,n,"bear messed up deployment, last pic uploaded is last good pic of the set"
OR_Forest_Cow_Creek_20,OR_Forest_Cow_Creek_20_09,d69902,2020-10-05,2020-10-27,22,43.06712,-122.95845,PST,Rural,10,0,0,0,n, 
OR_Forest_Cow_Creek_20,OR_Forest_Cow_Creek_20_10,d69903,2020-10-05,2020-10-27,22,43.05536,-122.95079,PST,Rural,10,0,0,0,n, 
OR_Forest_Cow_Creek_20,OR_Forest_Cow_Creek_20_11,d69904,2020-10-05,2020-10-27,22,43.05504,-122.93709,PST,Rural,10,0,0,0,n, 
OR_Forest_Cow_Creek_20,OR_Forest_Cow_Creek_20_12,d69905,2020-10-05,2020-10-27,22,43.03803,-122.94518,PST,Rural,10,0,0,0,n, 
OR_Forest_Cow_Creek_20,OR_Forest_Cow_Creek_20_16,d69909,2020-10-05,2020-10-27,22,43.01642,-122.92581,PST,Rural,10,0,0,0,n, 
OR_Forest_Cow_Creek_20,OR_Forest_Cow_Creek_20_17,d69910,2020-10-05,2020-10-27,22,42.99731,-122.94067,PST,Rural,10,0,0,0,n, 
OR_Forest_Cow_Creek_20,OR_Forest_Cow_Creek_20_18,d69911,2020-10-05,2020-10-27,22,42.97698,-122.94605,PST,Rural,10,0,0,0,n, 
OR_Forest_Oregon_State_University_20,OR_Forest_Oregon_State_University_20_01,d69914,2020-09-04,2020-10-24,50,44.4374,-123.4395,PST,Rural,7,0,0,0,n, 
OR_Forest_Oregon_State_University_20,OR_Forest_Oregon_State_University_20_02,d69915,2020-09-04,2020-10-24,50,44.4373,-123.4464,PST,Rural,18,0,0,0,n,"bear messed up deployment, last pic is end of usable samples"
OR_Forest_Oregon_State_University_20,OR_Forest_Oregon_State_University_20_03,d69916,2020-09-04,2020-10-24,50,44.4331,-123.4524,PST,Rural,5,0,0,0,n,Bear spun this camer around to the other side of the tree but it still worked for a while till another bear messed it up
OR_Forest_Oregon_State_University_20,OR_Forest_Oregon_State_University_20_04,d69917,2020-09-04,2020-10-24,50,44.4295,-123.4507,PST,Rural,10,0,0,0,n,"near house, loggers took out a few trees in the middle of the deployment"
OR_Forest_Oregon_State_University_20,OR_Forest_Oregon_State_University_20_05,d69918,2020-09-04,2020-10-24,50,44.4224,-123.4468,PST,Wild,4,0,0,0,n,PKM02 camera location was changed on 9/13/20. First folder is original location while second folder is relocated camera. Camera was relocated only 8m from original location.
OR_Forest_Oregon_State_University_20,OR_Forest_Oregon_State_University_20_06,d69919,2020-09-04,2020-10-24,50,44.419,-123.4467,PST,Wild,5,0,0,0,n,"Open area, grasses, wildflowers. Open area approx. 15m by 20m. On ridge top"
OR_Forest_Oregon_State_University_20,OR_Forest_Oregon_State_University_20_07,d69920,2020-09-04,2020-10-24,50,44.4153,-123.4487,PST,Wild,2,0,0,0,n, 
OR_Forest_Oregon_State_University_20,OR_Forest_Oregon_State_University_20_08,d69921,2020-09-04,2020-10-24,50,44.4121,-123.4539,PST,Wild, ,0,0,0,n, 
OR_Forest_Oregon_State_University_20,OR_Forest_Oregon_State_University_20_09,d69922,2020-09-04,2020-10-24,50,44.409,-123.462,PST,Wild, ,0,0,1,n,Did not measure detection distance.
OR_Forest_Oregon_State_University_20,OR_Forest_Oregon_State_University_20_10,d69923,2020-09-08,2020-10-24,46,44.409,-123.47,PST,Wild,1,0,0,0,n,"Along ridge, very steep on both sides. Trail runs along ridge. Lots of Rhodo"
OR_Forest_Oregon_State_University_20,OR_Forest_Oregon_State_University_20_11,d69924,2020-09-04,2020-10-24,50,44.4107,-123.4773,PST,Wild, ,0,0,0,n,"When looking down hill, cliff face approx. 6m on left. Same direction, small stream approx 8m on right. Camera sits in flat area w/ exposed boulder to its back. Very small stream 2m to left."
OR_Forest_Oregon_State_University_20,OR_Forest_Oregon_State_University_20_12,d69925,2020-09-04,2020-10-24,50,44.4081,-123.4879,PST,Wild,2,0,0,0,n,"Camera placed off trail w/ faint deer trail in front of camera. On steep slope, small opening. Lots of Rhododendron."
OR_Forest_Oregon_State_University_20,OR_Forest_Oregon_State_University_20_13,d69926,2020-09-07,2020-10-24,47,44.4103,-123.4808,PST,Wild, ,0,0,0,n,Flag Rock
OR_Forest_Oregon_State_University_20,OR_Forest_Oregon_State_University_20_14,d69927,2020-09-04,2020-10-24,50,44.4099,-123.4576,PST,Wild,3,0,0,0,n,"Off trail, on steep slope. Multiple stream run-offs on either side of camera. Faint deer path"
OR_Forest_Oregon_State_University_20,OR_Forest_Oregon_State_University_20_15,d69928,2020-09-04,2020-10-24,50,44.4266,-123.4486,PST,Wild, ,0,0,0,n,"Next to ski slope, bound. Of PA. Faint trail."
UT_SLC_20,Oxbow.USA.2020, ,2020-09-07,2020-10-08,31,40.70131,-111.92642,MST,Wild,9.15,0,0,0,n,KEY # P285
PA_Forest_Gettysburg_College_20,PA_Forest_Gettysburg_College_20_01,d69929,2020-09-07,2020-10-27,50,39.81306,-77.21669,EST,Wild,2,0,0,1,n,"Along ridge, steep on both sides. Trail running across ridge"
PA_Forest_Gettysburg_College_20,PA_Forest_Gettysburg_College_20_02,d69930,2020-09-07,2020-09-19,12,39.81491,-77.21979,EST,Wild,2,0,0,0,n,"Along ridge, less steep slopes on either side compared to other cameras
Trail w/ dense cover, lots of Rhodo"
PA_Forest_Gettysburg_College_20,PA_Forest_Gettysburg_College_20_03,d69931,2020-09-07,2020-10-27,50,39.81574,-77.21717,EST,Wild,3,0,0,0,n,On ridge w/ steep slope on both sides. Placed on trail along ridge. Rhodo present
PA_Forest_Gettysburg_College_20,PA_Forest_Gettysburg_College_20_05,d69933,2020-09-07,2020-10-24,47,39.81762,-77.21686,EST,Wild,2,0,0,0,n, 
PA_Forest_Gettysburg_College_20,PA_Forest_Gettysburg_College_20_06,d69934,2020-09-07,2020-09-09,2,39.81992,-77.22318,EST,Wild,2,0,0,0,n,"Forest, wild"
PA_Forest_Gettysburg_College_20,PA_Forest_Gettysburg_College_20_08,d69936,2020-09-07,2020-09-22,15,39.82042,-77.21637,EST,Wild,2,0,0,0,n, 
PA_Forest_Gettysburg_College_20,PA_Forest_Gettysburg_College_20_09,d69937,2020-09-07,2020-10-07,30,39.82164,-77.22323,EST,Wild,2,0,0,0,n,"Along ridge, steep slope on both sides. Trail running along top of ridge"
PA_Forest_Rothrock_20,PA_Forest_Rothrock_20_01,d69944,2020-09-05,2020-10-22,47,40.73596,-77.69049,EST,Suburban,11,0,0,0,n, 
PA_Forest_Rothrock_20,PA_Forest_Rothrock_20_02,d69945,2020-08-30,2020-10-25,56,40.74647,-77.72884,EST,Wild,3,0,0,0,n,"Along slope, no trail. Rocky w/ deciduous cover"
PA_Forest_Rothrock_20,PA_Forest_Rothrock_20_03,d69946,2020-09-07,2020-10-22,45,40.69885,-77.71646,EST,Suburban,12,0,0,0,n, 
PA_Forest_Rothrock_20,PA_Forest_Rothrock_20_04,d69947,2020-09-05,2020-10-22,47,40.68875,-77.70431,EST,Suburban,10,0,0,0,n, 
PA_Forest_Rothrock_20,PA_Forest_Rothrock_20_05,d69948,2020-09-05,2020-10-22,47,40.69085,-77.69641,EST,Suburban,10,0,0,0,n,NRC 225
PA_Forest_Rothrock_20,PA_Forest_Rothrock_20_08,d69951,2020-08-30,2020-10-25,56,40.74635,-77.74776,EST,Wild, ,0,0,0,n,"Abandoned vehicle rd., lots of early successional spp., young trees, grass, high leaf litter, boulders"
PA_Forest_Rothrock_20,PA_Forest_Rothrock_20_09,d69952,2020-08-30,2020-10-25,56,40.7444,-77.73717,EST,Wild,4,0,0,1,n,"Located on slope below PKM 08, Lots of Rhodo cover near forest edge"
PA_Forest_Rothrock_20,PA_Forest_Rothrock_20_10,d69953,2020-08-30,2020-10-25,56,40.73383,-77.74824,EST,Suburban,6,0,0,0,n, 
PA_Forest_Rothrock_20,PA_Forest_Rothrock_20_11,d69954,2020-09-05,2020-10-03,28,40.74281,-77.6688,EST,Suburban,5,0,0,0,n,NRC240
PA_Forest_Rothrock_20,PA_Forest_Rothrock_20_12,d69955,2020-09-05,2020-10-25,50,40.74721,-77.66738,EST,Suburban,11,0,0,0,n, 
PA_Forest_Rothrock_20,PA_Forest_Rothrock_20_14,d69957,2020-08-30,2020-10-25,56,40.75604,-77.73434,EST,Suburban,4,0,0,1,n, 
PA_Forest_Rothrock_20,PA_Forest_Rothrock_20_15,d69958,2020-09-05,2020-10-22,47,40.71233,-77.69922,EST,Suburban,13,0,0,0,n,ncr 261
UT_Wasatch_20,Parley's Nature Park.USA.2020, ,2020-09-09,2020-10-09,30,40.70998,-111.80582,MST,Wild, ,1,0,0,n, 
UT_Wasatch_20,PC_15.Fall.USA.2020, ,2020-08-30,2020-10-02,33,40.78605,-111.68079,MST,Wild, ,0,0,0,n, 
UT_Wasatch_20,PC_menlove.Fall.USA.2020, ,2020-10-03,2020-11-02,30,40.79345,-111.67988,MST,Wild, ,0,0,1,n, 
UT_Wasatch_20,PC.Fall.16.1.USA.2020, ,2020-09-07,2020-10-04,27,40.75174,-111.62462,MST,Wild, ,0,0,0,n, 
UT_Wasatch_20,PC.Fall.62.1.USA.2020, ,2020-09-07,2020-10-04,27,40.75486,-111.70867,MST,Wild, ,0,0,0,n, 
UT_Wasatch_20,RB_01.USA.2020, ,2020-08-17,2020-10-03,47,40.77513,-111.81629,MST,Wild,14.37,0,0,0,n, 
UT_Wasatch_20,RB_06.USA.2020, ,2020-08-17,2020-08-22,5,40.80686,-111.78573,MST,Wild,5,0,0,1,n, 
UT_Wasatch_20,RB_09.USA.2020, ,2020-10-03,2020-11-07,35,40.79888,-111.77295,MST,Wild,15,0,0,1,n,"All times are 12 hours too early (i.e., I set cameras at 1:00 pm as 01:00 instead of 13:00). Sorry!"
UT_Wasatch_20,RB_10.USA.2020, ,2020-08-17,2020-10-03,47,40.80299,-111.76394,MST,Wild,12,0,0,1,n, 
UT_Wasatch_20,RB_13.USA.2020, ,2020-08-17,2020-10-03,47,40.80783,-111.74773,MST,Wild, ,0,0,1,n,"Large tree branches fell in windstorm, fell right in front of camera"
RI_Forest_University_of_Rhode_Island_20,RI_Forest_University_of_Rhode_Island_20_04,d69182,2020-09-29,2020-11-14,46,41.49814,-71.52583,EST,Rural,2,0,0,0,n,Batteries were dead
RI_Forest_University_of_Rhode_Island_20,RI_Forest_University_of_Rhode_Island_20_05,d69183,2020-09-20,2020-09-29,9,41.49162,-71.52773,EST,Rural,3.6,0,0,0,n, 
RI_Forest_University_of_Rhode_Island_20,RI_Forest_University_of_Rhode_Island_20_10,d69188,2020-10-10,2020-11-14,35,41.49564,-71.5234,EST,Rural,20,0,0,0,n, 
RI_Forest_University_of_Rhode_Island_20,RI_Forest_University_of_Rhode_Island_20_13,d69191,2020-09-20,2020-11-03,44,41.49316,-71.52097,EST,Rural,10,0,0,0,n, 
RI_Forest_University_of_Rhode_Island_20,RI_Forest_University_of_Rhode_Island_20_14,d69192,2020-09-20,2020-11-28,69,41.49535,-71.52041,EST,Rural,10,0,0,0,n, 
RI_Forest_University_of_Rhode_Island_20,RI_Forest_University_of_Rhode_Island_20_15,d69193,2020-09-29,2020-10-17,18,41.49757,-71.51975,EST,Rural,10,0,0,0,n, 
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_01,d69109,2020-09-26,2020-10-11,15,33.1225,-81.646,EST,Rural,10,0,0,0,n, 
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_02,d69110,2020-09-26,2020-10-11,15,33.12355,-81.63777,EST,Suburban,6,0,0,0,n,"On top of Yarnall Knob. On wide trail or old road trace. Oak, maple forest area"
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_03,d69111,2020-09-26,2020-10-11,15,33.1229,-81.6296,EST,Suburban, ,0,0,0,n, 
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_04,d69112,2020-09-26,2020-10-11,15,33.12776,-81.65136,EST,Suburban,2,0,0,0,n," the camera was moved on 9/19/2020, and it was moved only 5m uphill from the original location."
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_05,d69113,2020-09-26,2020-10-11,15,33.12761,-81.62673,EST,Suburban,3,0,0,0,n,"Along old logging road, maintained walking path. Slope w/ covering mix oak, beech, maple, rhodo forest"
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_06,d69114,2020-09-26,2020-10-11,15,33.1271,-81.6169,EST,Suburban,2,0,0,0,n, 
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_07,d69115,2020-09-26,2020-10-11,15,33.13026,-81.66479,EST,Suburban,2,0,0,0,n, 
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_08,d69116,2020-09-26,2020-10-11,15,33.13057,-81.65666,EST,Suburban,2,0,0,0,n, 
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_09,d69117,2020-09-26,2020-10-11,15,33.13126,-81.64265,EST,Suburban,2,0,0,0,n, 
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_10,d69118,2020-09-26,2020-10-11,15,33.13019,-81.62659,EST,Suburban,3,0,0,0,n,Placed in low Rhodo area between 3 roads. Only 5m from paved road.
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_11,d69119,2020-09-26,2020-10-11,15,33.13725,-81.67223,EST,Suburban,2,0,0,0,n,"On wide trail near culdesac, lots of Rhodo"
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_12,d69120,2020-09-26,2020-10-11,15,33.1377,-81.66781,EST,Suburban,14,0,0,0,n, 
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_13,d69121,2020-09-26,2020-10-11,15,33.13795,-81.63357,EST,Suburban,16,0,0,0,n, 
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_14,d69122,2020-09-26,2020-10-11,15,33.14094,-81.68517,EST,Suburban,9,0,0,0,n, 
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_16,d69124,2020-09-26,2020-10-11,15,33.14064,-81.67748,EST,Suburban,9,0,0,0,n, 
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_17,d69125,2020-09-26,2020-10-11,15,33.14046,-81.66799,EST,Suburban,11,0,0,0,n,"Camera was working at pick up, but SD memory card had filled about one week into project due to a techincal malfunction."
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_19,d69127,2020-09-26,2020-10-11,15,33.15863,-81.68573,EST,Suburban,10,0,0,0,n, 
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_20,d69128,2020-09-26,2020-10-11,15,33.12224,-81.64195,EST,Suburban,14,0,0,0,n, 
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_21,d69129,2020-09-26,2020-10-11,15,33.12678,-81.65431,EST,Suburban,13,0,0,0,n, 
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_22,d69130,2020-09-26,2020-10-11,15,33.13056,-81.65598,EST,Suburban,10,0,0,0,n, 
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_23,d69131,2020-09-26,2020-10-11,15,33.13247,-81.6603,EST,Suburban,19,0,0,0,n, 
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_24,d69132,2020-09-26,2020-10-11,15,33.13369,-81.66665,EST,Suburban,22,0,0,0,n, 
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_25,d69133,2020-09-26,2020-10-11,15,33.13115,-81.67031,EST,Suburban,8,0,0,0,n, 
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_26,d69134,2020-09-26,2020-10-11,15,33.12828,-81.66702,EST,Suburban,9,0,0,0,n, 
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_27,d69135,2020-09-26,2020-10-11,15,33.13462,-81.67716,EST,Suburban,9,0,0,0,n,Camera NRC75
SC_Bottomland_SREL_20,SC_Bottomland_SREL_20_28,d69136,2020-09-26,2020-10-11,15,33.17016,-81.66283,EST,Suburban,24,0,0,0,n, 
SC_Forest_Piedmont_20,SC_Forest_Piedmont_20_02,d69170,2020-09-01,2020-10-31,60,33.99557,-82.26742,EST,Suburban,26,0,1,0,n, 
SC_Forest_Piedmont_20,SC_Forest_Piedmont_20_03,d69171,2020-09-01,2020-10-30,59,34.00495,-82.2595,EST,Suburban,20,0,1,0,n, 
SC_Forest_Piedmont_20,SC_Forest_Piedmont_20_04,d69172,2020-09-01,2020-10-31,60,33.94203,-82.16558,EST,Suburban,10,0,1,0,n, 
SC_Forest_Piedmont_20,SC_Forest_Piedmont_20_05,d69173,2020-09-01,2020-10-31,60,33.9502,-82.26728,EST,Suburban,10,0,1,0,n, 
SC_Forest_Piedmont_20,SC_Forest_Piedmont_20_06,d69174,2020-09-02,2020-10-31,59,33.96942,-82.26694,EST,Suburban,10,0,1,0,n, 
SC_Forest_Piedmont_20,SC_Forest_Piedmont_20_07,d69175,2020-09-02,2020-10-31,59,33.93937,-82.15086,EST,Suburban,10,0,1,0,n,I moved in front of the camera but it didn't register but the beginning time should be decently accurate.
SC_Forest_SREL_20,SC_Forest_SREL_20_01,d69139,2020-09-19,2020-10-11,22,33.30857,-81.62991,EST,Suburban,10,0,0,0,n, 
SC_Forest_SREL_20,SC_Forest_SREL_20_02,d69140,2020-09-19,2020-10-11,22,33.30984,-81.6263,EST,Suburban,10,0,0,0,n, 
SC_Forest_SREL_20,SC_Forest_SREL_20_03,d69141,2020-09-19,2020-10-11,22,33.31596,-81.6136,EST,Suburban,12,0,0,0,n, 
SC_Forest_SREL_20,SC_Forest_SREL_20_04,d69142,2020-09-19,2020-10-11,22,33.31592,-81.60877,EST,Suburban,20,0,0,0,n, 
SC_Forest_SREL_20,SC_Forest_SREL_20_05,d69143,2020-09-19,2020-10-01,12,33.33055,-81.67772,EST,Suburban,20,0,0,0,n, 
SC_Forest_SREL_20,SC_Forest_SREL_20_06,d69144,2020-09-19,2020-10-11,22,33.3306,-81.61412,EST,Suburban,15,0,0,0,n, 
SC_Forest_SREL_20,SC_Forest_SREL_20_07,d69145,2020-09-19,2020-10-11,22,33.33484,-81.6613,EST,Suburban,10,0,0,1,n,"Deployment: 08/28/20 at 1045

Retrieved: 09/23/20 at 1755"
SC_Forest_SREL_20,SC_Forest_SREL_20_08,d69146,2020-09-19,2020-10-11,22,33.33478,-81.60567,EST,Suburban,10,0,0,0,n, 
SC_Forest_SREL_20,SC_Forest_SREL_20_09,d69147,2020-09-19,2020-10-11,22,33.33699,-81.68179,EST,Suburban,10,0,0,0,n, 
SC_Forest_SREL_20,SC_Forest_SREL_20_10,d69148,2020-09-19,2020-10-11,22,33.33776,-81.67367,EST,Suburban,8,0,0,0,n, 
SC_Forest_SREL_20,SC_Forest_SREL_20_11,d69149,2020-09-19,2020-10-11,22,33.33698,-81.66961,EST,Suburban,10,0,0,0,n, 
SC_Forest_SREL_20,SC_Forest_SREL_20_12,d69150,2020-09-19,2020-10-11,22,33.34817,-81.62242,EST,Suburban,10,0,0,0,n, 
SC_Forest_SREL_20,SC_Forest_SREL_20_13,d69151,2020-09-19,2020-10-11,22,33.35998,-81.66089,EST,Suburban,15,0,0,0,n, 
SC_Forest_SREL_20,SC_Forest_SREL_20_14,d69152,2020-09-19,2020-10-11,22,33.35921,-81.65279,EST,Suburban,12,0,0,0,n, 
SC_Forest_SREL_20,SC_Forest_SREL_20_15,d69153,2020-09-21,2020-10-11,20,33.35871,-81.64809,EST,Rural,12,0,0,0,n,Camera north facing
SC_Forest_SREL_20,SC_Forest_SREL_20_16,d69154,2020-09-19,2020-10-11,22,33.36663,-81.67414,EST,Suburban,15,0,0,0,n, 
SC_Forest_SREL_20,SC_Forest_SREL_20_17,d69155,2020-09-19,2020-10-11,22,33.37722,-81.66902,EST,Rural,12,0,0,0,n,Camera facing north
SC_Forest_SREL_20,SC_Forest_SREL_20_18,d69156,2020-09-19,2020-10-11,22,33.37696,-81.65621,EST,Rural,12,0,0,0,n,Camera north facing
SC_Forest_SREL_20,SC_Forest_SREL_20_19,d69157,2020-09-19,2020-10-11,22,33.37807,-81.64349,EST,Rural,12,0,0,0,n,Low battery at retrieval. Camera facing South to Southeast.
SC_Forest_SREL_20,SC_Forest_SREL_20_20,d69158,2020-09-19,2020-10-11,22,33.37733,-81.63921,EST,Rural,12,0,0,0,n,Battery dead on retrieval; Camera South Facing
SC_Forest_SREL_20,SC_Forest_SREL_20_21,d69159,2020-09-19,2020-10-11,22,33.38082,-81.62724,EST,Rural,12,0,0,0,n,Camera north facing
NC_Forest_Schenck_20,Sch20_11, ,2020-08-25,2020-09-21,27,35.8133,-78.72923,EST,Wild, ,0,0,0,n, 
NC_Forest_Schenck_20,Sch20_13, ,2020-09-01,2020-09-28,27,35.81807,-78.72382,EST,Wild, ,0,0,0,n, 
NC_Forest_Schenck_20,Sch20_14, ,2020-09-02,2020-09-28,26,35.82095,-78.7335,EST,Wild, ,0,0,0,n, 
NC_Forest_Schenck_20,Sch20_17, ,2020-08-21,2020-09-24,34,35.82325,-78.7286,EST,Wild, ,0,0,0,n, 
NC_Forest_Schenck_20,Sch20_18, ,2020-08-21,2020-09-24,34,35.81315,-78.71739,EST,Wild, ,0,0,0,n, 
